,SAMPLING_DATE,SITE,SITE_DISTANCE,FIELD.REP,SAMPLE_DESCRIPTOR,OM.AREA.g.m2,ASH.AREA.g.m2,PHICOCYANIN.MG.M2,TOTAL.MG.M2.RITCHIE,As,Car,Cd,Cu,Fer.1,Mo,P,Pb,Se,Znr,As.1,Car.1,Cd.1,Cu.1,Fer.1.1,Mo.1,P.1,Pb.1,Se.1,Znr.1,SS.As,SS.Ca,SS.Cd,SS.Cu,SS.Fe,SS.Mo,SS.P,SS.Pb,SS.Se,SS.Zn,CL.As,CL.Ca,CL.Cd,CL.Cu,CL.Fe,CL.Mo,CL.P,CL.Pb,CL.Se,CL.Zn,TD.As,TD.Ca,TD.Cd,TD.Cu,TD.Fe,TD.Mo,TD.P,TD.Pb,TD.Se,TD.Zn
427,10/13/2021,BN,167.82,4,FILA,20.1395211,39.88032036,,89.21363252,0.013005202,54.72188876,0.0010004,0.102440976,4.3777511,0.00140056,1.799319728,0.015006002,0.00130303,0.266506603,0.261918542,1102.072633,0.02014758,2.063112206,88.16581066,0.028206612,36.23743763,0.302213702,0.02624239,5.367315347,0.102,0,0.015,2.378,80.842,0,12.809,0.938,0,0,0.108,0,0.002,0.675,5.255,0.099,0,0.05,0,2.063,3.739,35413.076,0.007,1.001,1.613,2.819,3.845,0.055,0.086,5.21
428,10/13/2021,BN,167.82,4,FILA,20.1395211,39.88032036,,89.21363252,0.013005202,54.72188876,0.0010004,0.102440976,4.3777511,0.00140056,1.799319728,0.015006002,0.00130303,0.266506603,0.261918542,1102.072633,0.02014758,2.063112206,88.16581066,0.028206612,36.23743763,0.302213702,0.02624239,5.367315347,0.503,726.521,0.032,4.071,164.0535,0.0875,11.755,0.9555,0,4.6015,0.0335,0,0.001,0.525,5.0125,0.087,0,0.0335,0.011,0.808,3.0115,32678.0205,0.006,0.8595,1.4495,2.632,3.417,0.0345,0.06,3.075
225,10/13/2021,BN,167.82,3,EPIL,10.51679627,68.543322,25.64134064,84.89661038,0.001671225,139.4408994,0.001063507,0.144788818,6.61045275,0.001367366,0.771498025,0.025372227,0.000989447,3.942570647,0.017575928,1466.471531,0.011184682,1.522714501,69.52078482,0.014380305,8.113687551,0.266834545,0.010405815,41.46321228,0.102,0,0.015,2.378,80.842,0,12.809,0.938,0,0,0.108,0,0.002,0.675,5.255,0.099,0,0.05,0,2.063,3.739,35413.076,0.007,1.001,1.613,2.819,3.845,0.055,0.086,5.21
226,10/13/2021,BN,167.82,3,EPIL,10.51679627,68.543322,25.64134064,84.89661038,0.001671225,139.4408994,0.001063507,0.144788818,6.61045275,0.001367366,0.771498025,0.025372227,0.000989447,3.942570647,0.017575928,1466.471531,0.011184682,1.522714501,69.52078482,0.014380305,8.113687551,0.266834545,0.010405815,41.46321228,0.503,726.521,0.032,4.071,164.0535,0.0875,11.755,0.9555,0,4.6015,0.0335,0,0.001,0.525,5.0125,0.087,0,0.0335,0.011,0.808,3.0115,32678.0205,0.006,0.8595,1.4495,2.632,3.417,0.0345,0.06,3.075
223,10/13/2021,BN,167.82,2,EPIL,2.82240647,26.62602611,2.187563775,4.722074649,0.009174312,87.79224623,0.001331755,0.223142942,10.32258065,0.001035809,0.822580645,0.036697248,0.000963679,4.024859426,0.025893637,247.7854038,0.003758754,0.629800082,29.1345184,0.002923475,2.321656935,0.103574549,0.002719893,11.35978928,0.102,0,0.015,2.378,80.842,0,12.809,0.938,0,0,0.108,0,0.002,0.675,5.255,0.099,0,0.05,0,2.063,3.739,35413.076,0.007,1.001,1.613,2.819,3.845,0.055,0.086,5.21
224,10/13/2021,BN,167.82,2,EPIL,2.82240647,26.62602611,2.187563775,4.722074649,0.009174312,87.79224623,0.001331755,0.223142942,10.32258065,0.001035809,0.822580645,0.036697248,0.000963679,4.024859426,0.025893637,247.7854038,0.003758754,0.629800082,29.1345184,0.002923475,2.321656935,0.103574549,0.002719893,11.35978928,0.503,726.521,0.032,4.071,164.0535,0.0875,11.755,0.9555,0,4.6015,0.0335,0,0.001,0.525,5.0125,0.087,0,0.0335,0.011,0.808,3.0115,32678.0205,0.006,0.8595,1.4495,2.632,3.417,0.0345,0.06,3.075
314,10/13/2021,BN,167.82,2,EPIP,1.122415166,2.562847963,1.928683394,3.985436229,,,,,,,,,,,,,,,,,,,,,0.102,0,0.015,2.378,80.842,0,12.809,0.938,0,0,0.108,0,0.002,0.675,5.255,0.099,0,0.05,0,2.063,3.739,35413.076,0.007,1.001,1.613,2.819,3.845,0.055,0.086,5.21
315,10/13/2021,BN,167.82,2,EPIP,1.122415166,2.562847963,1.928683394,3.985436229,,,,,,,,,,,,,,,,,,,,,0.503,726.521,0.032,4.071,164.0535,0.0875,11.755,0.9555,0,4.6015,0.0335,0,0.001,0.525,5.0125,0.087,0,0.0335,0.011,0.808,3.0115,32678.0205,0.006,0.8595,1.4495,2.632,3.417,0.0345,0.06,3.075
221,10/13/2021,BN,167.82,1,EPIL,25.41218087,178.4172441,25.93597462,39.87935591,0.009067358,113.0643967,0.001665433,0.262398224,10.73279053,0.001480385,0.95392302,0.041265729,0.001205134,5.643967432,0.230421329,2873.2129,0.042322285,6.668111117,272.7436141,0.037619809,24.24126432,1.048652171,0.030625071,143.4255212,0.102,0,0.015,2.378,80.842,0,12.809,0.938,0,0,0.108,0,0.002,0.675,5.255,0.099,0,0.05,0,2.063,3.739,35413.076,0.007,1.001,1.613,2.819,3.845,0.055,0.086,5.21
222,10/13/2021,BN,167.82,1,EPIL,25.41218087,178.4172441,25.93597462,39.87935591,0.009067358,113.0643967,0.001665433,0.262398224,10.73279053,0.001480385,0.95392302,0.041265729,0.001205134,5.643967432,0.230421329,2873.2129,0.042322285,6.668111117,272.7436141,0.037619809,24.24126432,1.048652171,0.030625071,143.4255212,0.503,726.521,0.032,4.071,164.0535,0.0875,11.755,0.9555,0,4.6015,0.0335,0,0.001,0.525,5.0125,0.087,0,0.0335,0.011,0.808,3.0115,32678.0205,0.006,0.8595,1.4495,2.632,3.417,0.0345,0.06,3.075
312,10/13/2021,BN,167.82,1,EPIP,1.525783117,11.20602933,2.673511083,2.925227153,0.004689332,76.96365768,0.001758499,0.328253224,13.96248535,0.001172333,0.935521688,0.055685815,0.003817433,17.63774912,0.007154903,117.4298495,0.002683089,0.500843227,21.30372441,0.001788726,1.427403197,0.084964476,0.005824576,26.91137983,0.102,0,0.015,2.378,80.842,0,12.809,0.938,0,0,0.108,0,0.002,0.675,5.255,0.099,0,0.05,0,2.063,3.739,35413.076,0.007,1.001,1.613,2.819,3.845,0.055,0.086,5.21
313,10/13/2021,BN,167.82,1,EPIP,1.525783117,11.20602933,2.673511083,2.925227153,0.004689332,76.96365768,0.001758499,0.328253224,13.96248535,0.001172333,0.935521688,0.055685815,0.003817433,17.63774912,0.007154903,117.4298495,0.002683089,0.500843227,21.30372441,0.001788726,1.427403197,0.084964476,0.005824576,26.91137983,0.503,726.521,0.032,4.071,164.0535,0.0875,11.755,0.9555,0,4.6015,0.0335,0,0.001,0.525,5.0125,0.087,0,0.0335,0.011,0.808,3.0115,32678.0205,0.006,0.8595,1.4495,2.632,3.417,0.0345,0.06,3.075
425,10/13/2021,BN,167.82,1,FILA,2.951472808,44.97320826,,26.06435105,0.008308764,59.50817475,0.000737068,0.077526132,5.271374966,0.001139105,0.651768963,0.014071295,0.001407129,0.260787992,0.024523092,175.6367596,0.002175436,0.228816272,15.55831987,0.003362037,1.923678371,0.041531043,0.004153104,0.769708669,0.102,0,0.015,2.378,80.842,0,12.809,0.938,0,0,0.108,0,0.002,0.675,5.255,0.099,0,0.05,0,2.063,3.739,35413.076,0.007,1.001,1.613,2.819,3.845,0.055,0.086,5.21
426,10/13/2021,BN,167.82,1,FILA,2.951472808,44.97320826,,26.06435105,0.008308764,59.50817475,0.000737068,0.077526132,5.271374966,0.001139105,0.651768963,0.014071295,0.001407129,0.260787992,0.024523092,175.6367596,0.002175436,0.228816272,15.55831987,0.003362037,1.923678371,0.041531043,0.004153104,0.769708669,0.503,726.521,0.032,4.071,164.0535,0.0875,11.755,0.9555,0,4.6015,0.0335,0,0.001,0.525,5.0125,0.087,0,0.0335,0.011,0.808,3.0115,32678.0205,0.006,0.8595,1.4495,2.632,3.417,0.0345,0.06,3.075
199,10/13/2021,DL,44.9,5,EPIL,11.01019127,92.85764054,13.29769676,31.15483992,0.014206897,154.0689655,0.002206897,0.295172414,8,0.002482759,0.688137931,0.038068966,0.000898282,4.206896552,0.156420648,1696.328779,0.024298353,3.249904733,88.08153016,0.027335647,7.576530241,0.419146592,0.009890252,46.31873569,0.366,0,0.014,2.007,39.675,0,6.811,0.298,0.01,0,0.022,0,0.003,0.642,7.021,0,0,0.042,0,0.83,3.538,40248.931,0.012,1.549,0.281,8.138,3.119,0.055,0.08,4.414
200,10/13/2021,DL,44.9,5,EPIL,11.01019127,92.85764054,13.29769676,31.15483992,0.014206897,154.0689655,0.002206897,0.295172414,8,0.002482759,0.688137931,0.038068966,0.000898282,4.206896552,0.156420648,1696.328779,0.024298353,3.249904733,88.08153016,0.027335647,7.576530241,0.419146592,0.009890252,46.31873569,0.6045,0,0.024,3.643166667,70.9795,0.1325,6.948333333,0.519833333,0,0,0.2295,993.27983,0.001,0.770333333,13.099,0.5905,0.368166667,0.050166667,0.009666667,1.134,2.668,40010.0765,0.016,1.3175,1.7265,10.785,2.8515,0.046,0.072,3.841
197,10/13/2021,DL,44.9,4,EPIL,11.88590894,81.88953984,13.51574929,19.07079063,0.017455621,141.4792899,0.002662722,0.441420118,10.31360947,0.003550296,0.791715976,0.050887574,0.001926787,9.931952663,0.207475925,1681.609957,0.03164887,5.246679331,122.586623,0.042198493,9.410264001,0.60484507,0.02290162,118.0502849,0.366,0,0.014,2.007,39.675,0,6.811,0.298,0.01,0,0.022,0,0.003,0.642,7.021,0,0,0.042,0,0.83,3.538,40248.931,0.012,1.549,0.281,8.138,3.119,0.055,0.08,4.414
198,10/13/2021,DL,44.9,4,EPIL,11.88590894,81.88953984,13.51574929,19.07079063,0.017455621,141.4792899,0.002662722,0.441420118,10.31360947,0.003550296,0.791715976,0.050887574,0.001926787,9.931952663,0.207475925,1681.609957,0.03164887,5.246679331,122.586623,0.042198493,9.410264001,0.60484507,0.02290162,118.0502849,0.6045,0,0.024,3.643166667,70.9795,0.1325,6.948333333,0.519833333,0,0,0.2295,993.27983,0.001,0.770333333,13.099,0.5905,0.368166667,0.050166667,0.009666667,1.134,2.668,40010.0765,0.016,1.3175,1.7265,10.785,2.8515,0.046,0.072,3.841
195,10/13/2021,DL,44.9,3,EPIL,8.835511887,49.0004371,12.67838081,12.63536306,0.027145359,121.9614711,0.002977233,0.459369527,11.43432574,0.002802102,0.827495622,0.056917688,0.00114055,5.670753065,0.239843142,1077.592028,0.026305377,4.058764918,101.028121,0.024758002,7.311347402,0.502896911,0.010077345,50.10400611,0.366,0,0.014,2.007,39.675,0,6.811,0.298,0.01,0,0.022,0,0.003,0.642,7.021,0,0,0.042,0,0.83,3.538,40248.931,0.012,1.549,0.281,8.138,3.119,0.055,0.08,4.414
196,10/13/2021,DL,44.9,3,EPIL,8.835511887,49.0004371,12.67838081,12.63536306,0.027145359,121.9614711,0.002977233,0.459369527,11.43432574,0.002802102,0.827495622,0.056917688,0.00114055,5.670753065,0.239843142,1077.592028,0.026305377,4.058764918,101.028121,0.024758002,7.311347402,0.502896911,0.010077345,50.10400611,0.6045,0,0.024,3.643166667,70.9795,0.1325,6.948333333,0.519833333,0,0,0.2295,993.27983,0.001,0.770333333,13.099,0.5905,0.368166667,0.050166667,0.009666667,1.134,2.668,40010.0765,0.016,1.3175,1.7265,10.785,2.8515,0.046,0.072,3.841
193,10/13/2021,DL,44.9,2,EPIL,10.46885979,54.46402676,16.23538463,29.41106761,0.024884015,117.9460143,0.002530578,0.405946858,11.07338676,0.002530578,1.133277098,0.053142134,0.001373374,6.815689582,0.260507266,1234.760287,0.026492264,4.249800737,115.9257334,0.026492264,11.86411905,0.556337551,0.014377664,71.35249861,0.366,0,0.014,2.007,39.675,0,6.811,0.298,0.01,0,0.022,0,0.003,0.642,7.021,0,0,0.042,0,0.83,3.538,40248.931,0.012,1.549,0.281,8.138,3.119,0.055,0.08,4.414
194,10/13/2021,DL,44.9,2,EPIL,10.46885979,54.46402676,16.23538463,29.41106761,0.024884015,117.9460143,0.002530578,0.405946858,11.07338676,0.002530578,1.133277098,0.053142134,0.001373374,6.815689582,0.260507266,1234.760287,0.026492264,4.249800737,115.9257334,0.026492264,11.86411905,0.556337551,0.014377664,71.35249861,0.6045,0,0.024,3.643166667,70.9795,0.1325,6.948333333,0.519833333,0,0,0.2295,993.27983,0.001,0.770333333,13.099,0.5905,0.368166667,0.050166667,0.009666667,1.134,2.668,40010.0765,0.016,1.3175,1.7265,10.785,2.8515,0.046,0.072,3.841
191,10/13/2021,DL,44.9,1,EPIL,13.05392222,57.97975843,21.04224449,29.23905893,0.023164336,128.4527972,0.003059441,0.396853147,10.13767483,0.003059441,1.233828671,0.051573427,0.001423195,7.235576923,0.302385436,1676.812824,0.039937699,5.180490112,132.3364187,0.039937699,16.10630351,0.673235499,0.01857828,94.45265837,0.366,0,0.014,2.007,39.675,0,6.811,0.298,0.01,0,0.022,0,0.003,0.642,7.021,0,0,0.042,0,0.83,3.538,40248.931,0.012,1.549,0.281,8.138,3.119,0.055,0.08,4.414
192,10/13/2021,DL,44.9,1,EPIL,13.05392222,57.97975843,21.04224449,29.23905893,0.023164336,128.4527972,0.003059441,0.396853147,10.13767483,0.003059441,1.233828671,0.051573427,0.001423195,7.235576923,0.302385436,1676.812824,0.039937699,5.180490112,132.3364187,0.039937699,16.10630351,0.673235499,0.01857828,94.45265837,0.6045,0,0.024,3.643166667,70.9795,0.1325,6.948333333,0.519833333,0,0,0.2295,993.27983,0.001,0.770333333,13.099,0.5905,0.368166667,0.050166667,0.009666667,1.134,2.668,40010.0765,0.016,1.3175,1.7265,10.785,2.8515,0.046,0.072,3.841
219,10/13/2021,GC,89.22,5,EPIL,25.25434124,84.88264695,26.81870738,72.42824198,0.012332991,130.8324769,0.002055498,0.316032888,10.77081192,0.002055498,1.315519013,0.046248715,0.00334663,16.08427544,0.311461557,3304.088016,0.051910259,7.981202396,272.0097597,0.051910259,33.22256607,1.167980838,0.08451693,406.1977805,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
220,10/13/2021,GC,89.22,5,EPIL,25.25434124,84.88264695,26.81870738,72.42824198,0.012332991,130.8324769,0.002055498,0.316032888,10.77081192,0.002055498,1.315519013,0.046248715,0.00334663,16.08427544,0.311461557,3304.088016,0.051910259,7.981202396,272.0097597,0.051910259,33.22256607,1.167980838,0.08451693,406.1977805,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
442,10/13/2021,GC,89.22,5,EPIP,,,,,0.00427598,57.14285714,0.000689461,0.381533101,13.8989547,0.0015106,1.608013937,0.059233449,0.011345891,54.28571429,,,,,,,,,,,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
443,10/13/2021,GC,89.22,5,EPIP,,,,,0.00427598,57.14285714,0.000689461,0.381533101,13.8989547,0.0015106,1.608013937,0.059233449,0.011345891,54.28571429,,,,,,,,,,,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
423,10/13/2021,GC,89.22,5,FILA,6.39723884,4.094452694,,15.93032965,0.032873377,17.56493506,0.000811688,0.094155844,3.070211039,0.002029221,2.625,0.002840909,0.002643077,0.14650974,0.210298842,112.3670848,0.005192564,0.602337423,19.64087331,0.01298141,16.79275196,0.018173974,0.016908394,0.937257801,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
424,10/13/2021,GC,89.22,5,FILA,6.39723884,4.094452694,,15.93032965,0.032873377,17.56493506,0.000811688,0.094155844,3.070211039,0.002029221,2.625,0.002840909,0.002643077,0.14650974,0.210298842,112.3670848,0.005192564,0.602337423,19.64087331,0.01298141,16.79275196,0.018173974,0.016908394,0.937257801,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
446,10/13/2021,GC,89.22,5,NOSTOC,,,,,0.000136554,14.25948592,0.000111272,0.015355514,0.166407032,0.000222544,0.134082564,0.000667631,0.000362331,0.01335262,,,,,,,,,,,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
447,10/13/2021,GC,89.22,5,NOSTOC,,,,,0.000136554,14.25948592,0.000111272,0.015355514,0.166407032,0.000222544,0.134082564,0.000667631,0.000362331,0.01335262,,,,,,,,,,,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
217,10/13/2021,GC,89.22,4,EPIL,1.419621349,6.052389948,3.416818835,4.671546666,0.001140526,170.5390335,0.00232342,0.230947955,7.095724907,0.001858736,1.423791822,0.030669145,0.003026274,14.35408922,0.001619116,242.1008527,0.003298377,0.327858648,10.07324256,0.002638701,2.021245266,0.043538573,0.004296163,20.3773715,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
218,10/13/2021,GC,89.22,4,EPIL,1.419621349,6.052389948,3.416818835,4.671546666,0.001140526,170.5390335,0.00232342,0.230947955,7.095724907,0.001858736,1.423791822,0.030669145,0.003026274,14.35408922,0.001619116,242.1008527,0.003298377,0.327858648,10.07324256,0.002638701,2.021245266,0.043538573,0.004296163,20.3773715,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
421,10/13/2021,GC,89.22,4,FILA,5.394507654,14.92067444,,17.16958954,0.010613405,84.99080729,0.001086411,0.145495571,12.27644994,0.001587832,1.100618419,0.035433729,0.000544254,0.27561424,0.057254093,458.4835604,0.005860655,0.78487697,66.22540317,0.008565573,5.937294485,0.191147522,0.002935982,1.486803129,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
422,10/13/2021,GC,89.22,4,FILA,5.394507654,14.92067444,,17.16958954,0.010613405,84.99080729,0.001086411,0.145495571,12.27644994,0.001587832,1.100618419,0.035433729,0.000544254,0.27561424,0.057254093,458.4835604,0.005860655,0.78487697,66.22540317,0.008565573,5.937294485,0.191147522,0.002935982,1.486803129,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
215,10/13/2021,GC,89.22,3,EPIL,6.419980915,24.46748144,7.014276362,4.48483131,0.001168768,152.9047619,0.001904762,0.21952381,8.471428571,0.001904762,1.347142857,0.034285714,0.00310121,13.84285714,0.007503468,981.6456532,0.012228535,1.409338668,54.38640975,0.012228535,8.648631433,0.220113631,0.019909711,88.87087867,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
216,10/13/2021,GC,89.22,3,EPIL,6.419980915,24.46748144,7.014276362,4.48483131,0.001168768,152.9047619,0.001904762,0.21952381,8.471428571,0.001904762,1.347142857,0.034285714,0.00310121,13.84285714,0.007503468,981.6456532,0.012228535,1.409338668,54.38640975,0.012228535,8.648631433,0.220113631,0.019909711,88.87087867,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
310,10/13/2021,GC,89.22,3,EPIP,2.700811494,11.0283136,3.245065931,5.327432924,0.001799423,82.55131965,0.001466276,0.247067449,10.82111437,0.002199413,1.7228739,0.043255132,0.004774591,21.93548387,0.004859902,222.955553,0.003960134,0.667282605,29.22579007,0.005940201,4.653157633,0.116823958,0.012895269,59.24360697,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
311,10/13/2021,GC,89.22,3,EPIP,2.700811494,11.0283136,3.245065931,5.327432924,0.001799423,82.55131965,0.001466276,0.247067449,10.82111437,0.002199413,1.7228739,0.043255132,0.004774591,21.93548387,0.004859902,222.955553,0.003960134,0.667282605,29.22579007,0.005940201,4.653157633,0.116823958,0.012895269,59.24360697,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
419,10/13/2021,GC,89.22,3,FILA,31.0008533,292.3303604,,103.1483947,0.008811296,40.19264448,0.000656743,0.079411121,5.516637478,0.000875657,0.768388792,0.014503065,0.000985114,0.161558669,0.273157694,1246.006275,0.02035958,2.461812508,171.0204692,0.027146106,23.82070821,0.449607384,0.030539369,5.008456597,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
420,10/13/2021,GC,89.22,3,FILA,31.0008533,292.3303604,,103.1483947,0.008811296,40.19264448,0.000656743,0.079411121,5.516637478,0.000875657,0.768388792,0.014503065,0.000985114,0.161558669,0.273157694,1246.006275,0.02035958,2.461812508,171.0204692,0.027146106,23.82070821,0.449607384,0.030539369,5.008456597,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
213,10/13/2021,GC,89.22,2,EPIL,28.88465279,113.3288563,28.88991412,56.97233803,0.011356844,100.0896593,0.00209205,0.293185894,11.83203825,0.001494322,1.617154812,0.039748954,0.001946366,7.946802152,0.328038496,2891.055057,0.060428144,8.46857274,341.7643168,0.04316296,46.71095524,1.148134734,0.056220114,229.5406209,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
214,10/13/2021,GC,89.22,2,EPIL,28.88465279,113.3288563,28.88991412,56.97233803,0.011356844,100.0896593,0.00209205,0.293185894,11.83203825,0.001494322,1.617154812,0.039748954,0.001946366,7.946802152,0.328038496,2891.055057,0.060428144,8.46857274,341.7643168,0.04316296,46.71095524,1.148134734,0.056220114,229.5406209,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
211,10/13/2021,GC,89.22,1,EPIL,25.58989661,109.4986146,27.53050566,70.34833361,0.005927476,117.6778243,0.00209205,0.277545328,11.31799163,0.001743375,1.468270572,0.039748954,0.002270761,10.25453278,0.151683488,3011.363356,0.053535349,7.102356242,289.6262357,0.04461279,37.57289213,1.017171623,0.05810853,262.4124335,0.135,0,0.011,0.584,20.815,0,5.705,0,0,0,0.012,0,0.001,0.824,5.32,0,0,0.496,0,0.948,3.158,34058.235,0.01,1.394,0.568,4.989,5.486,0.048,0.074,6.011
212,10/13/2021,GC,89.22,1,EPIL,25.58989661,109.4986146,27.53050566,70.34833361,0.005927476,117.6778243,0.00209205,0.277545328,11.31799163,0.001743375,1.468270572,0.039748954,0.002270761,10.25453278,0.151683488,3011.363356,0.053535349,7.102356242,289.6262357,0.04461279,37.57289213,1.017171623,0.05810853,262.4124335,0.211,0,0.0055,0.721,37.491,0,6.4415,0.187,0,0,0.139,609.046,0.0035,1.3335,7.436,0.319,0,0.061,5.00E-04,1.2225,2.614,35742.321,0.0105,1.0855,0.502,7.038,6.4455,0.03,0.0565,2.8545
