Sample.Id,Element,Concentration
9_13_21_W_9,Cd114,0.039323993
9_13_21_W_9,Pb_STD,0.356150362
9_13_21_W_9,Pb_NH3,0.390131458
9_13_21_W_10,Na,13673.62626
9_13_21_W_10,Mg,17082.52525
9_13_21_W_10,Al,122.8686869
9_13_21_W_10,P,49.64032951
9_13_21_W_10,S,27336.80808
9_13_21_W_10,K,3656.818182
9_13_21_W_10,Ca,65359.47475
9_13_21_W_10,V,1.696969697
9_13_21_W_10,Cr_KED,0.131217012
9_13_21_W_10,Cr_NH3,0.11823354
9_13_21_W_10,Fe_NH3,103.5050505
9_13_21_W_10,Mn,28.85858586
9_13_21_W_10,Fe_KED,100.8888889
9_13_21_W_10,Co,0.32838701
9_13_21_W_10,Ni,0.454545455
9_13_21_W_10,Cu_KED,4.951587001
9_13_21_W_10,Cu_NH3,5.087890009
9_13_21_W_10,Zn,3.909090909
9_13_21_W_10,As_STD,9.373737374
9_13_21_W_10,As_KED,7.646464646
9_13_21_W_10,As_Oshift,9.323232323
9_13_21_W_10,Se..77..77.77..ppb.,2.168499474
9_13_21_W_10,Se77_Oshift,0.278232254
9_13_21_W_10,Se78_Oshift,0.303030303
9_13_21_W_10,Se80_Oshift,0.262626263
9_13_21_W_10,Se..82..82.82..ppb.,1.03030303
9_13_21_W_10,Se82_Oshift,0.112595629
9_13_21_W_10,Mo_NH3,5
9_13_21_W_10,Mo_Oshift,4.929292929
9_13_21_W_10,Cd111,0.053180963
9_13_21_W_10,Cd114,0.039323993
9_13_21_W_10,Pb_STD,0.356150362
9_13_21_W_10,Pb_NH3,0.390131458
9_13_21_W_11,Na,12750.0404
9_13_21_W_11,Mg,16649.20202
9_13_21_W_11,Al,263.3636364
9_13_21_W_11,P,49.64032951
9_13_21_W_11,S,28782.27273
9_13_21_W_11,K,3545.424242
9_13_21_W_11,Ca,63901.50505
9_13_21_W_11,V,1.646464646
9_13_21_W_11,Cr_KED,0.353535354
9_13_21_W_11,Cr_NH3,0.414141414
9_13_21_W_11,Fe_NH3,183.3434343
9_13_21_W_11,Mn,36.2020202
9_13_21_W_11,Fe_KED,183.2727273
9_13_21_W_11,Co,0.32838701
9_13_21_W_11,Ni,0.484848485
9_13_21_W_11,Cu_KED,4.951587001
9_13_21_W_11,Cu_NH3,5.087890009
9_13_21_W_11,Zn,8.111111111
9_13_21_W_11,As_STD,8.757575758
9_13_21_W_11,As_KED,7.888888889
9_13_21_W_11,As_Oshift,8.707070707
9_13_21_W_11,Se..77..77.77..ppb.,2.168499474
9_13_21_W_11,Se77_Oshift,0.278232254
9_13_21_W_11,Se78_Oshift,0.242424242
9_13_21_W_11,Se80_Oshift,0.252525253
9_13_21_W_11,Se..82..82.82..ppb.,0.481429161
9_13_21_W_11,Se82_Oshift,0.112595629
9_13_21_W_11,Mo_NH3,4.505050505
9_13_21_W_11,Mo_Oshift,4.474747475
9_13_21_W_11,Cd111,0.053180963
9_13_21_W_11,Cd114,0.039323993
9_13_21_W_11,Pb_STD,0.929292929
9_13_21_W_11,Pb_NH3,0.919191919
9_13_21_F_1,Na,14678.58384
9_13_21_F_1,Mg,11597.24242
9_13_21_F_1,Al,6.929292929
9_13_21_F_1,P,9.928065902
9_13_21_F_1,S,41320.06667
9_13_21_F_1,K,3823.080808
9_13_21_F_1,Ca,69630.48283
9_13_21_F_1,V,0.644444444
9_13_21_F_1,Cr_KED,0.347474747
9_13_21_F_1,Cr_NH3,0.363636364
9_13_21_F_1,Fe_NH3,9.248484848
9_13_21_F_1,Mn,26.8020202
9_13_21_F_1,Fe_KED,9.696969697
9_13_21_F_1,Co,0.065677402
9_13_21_F_1,Ni,0.981818182
9_13_21_F_1,Cu_KED,0.9903174
9_13_21_F_1,Cu_NH3,1.017578002
9_13_21_F_1,Zn,3.195959596
9_13_21_F_1,As_STD,8.571717172
9_13_21_F_1,As_KED,7.397979798
9_13_21_F_1,As_Oshift,8.113131313
9_13_21_F_1,Se..77..77.77..ppb.,1.262626263
9_13_21_F_1,Se77_Oshift,0.055646451
9_13_21_F_1,Se78_Oshift,0.109090909
9_13_21_F_1,Se80_Oshift,0.094949495
9_13_21_F_1,Se..82..82.82..ppb.,0.666666667
9_13_21_F_1,Se82_Oshift,0.022519126
9_13_21_F_1,Mo_NH3,32.18989899
9_13_21_F_1,Mo_Oshift,32.4969697
9_13_21_F_1,Cd111,0.010636193
9_13_21_F_1,Cd114,0.007864799
9_13_21_F_1,Pb_STD,0.242424242
9_13_21_F_1,Pb_NH3,0.232323232
9_13_21_F_6,Na,16343.49293
9_13_21_F_6,Mg,15028.75556
9_13_21_F_6,Al,5.046464646
9_13_21_F_6,P,9.928065902
9_13_21_F_6,S,31787.50707
9_13_21_F_6,K,3808.781818
9_13_21_F_6,Ca,72975.50101
9_13_21_F_6,V,1.402020202
9_13_21_F_6,Cr_KED,0.212121212
9_13_21_F_6,Cr_NH3,0.17979798
9_13_21_F_6,Fe_NH3,8.771717172
9_13_21_F_6,Mn,24.44848485
9_13_21_F_6,Fe_KED,10.26262626
9_13_21_F_6,Co,0.065677402
9_13_21_F_6,Ni,0.822222222
9_13_21_F_6,Cu_KED,5.266666667
9_13_21_F_6,Cu_NH3,5.012121212
9_13_21_F_6,Zn,5.402020202
9_13_21_F_6,As_STD,8.305050505
9_13_21_F_6,As_KED,8
9_13_21_F_6,As_Oshift,8.341414141
9_13_21_F_6,Se..77..77.77..ppb.,0.991919192
9_13_21_F_6,Se77_Oshift,0.055646451
9_13_21_F_6,Se78_Oshift,0.163636364
9_13_21_F_6,Se80_Oshift,0.197979798
9_13_21_F_6,Se..82..82.82..ppb.,0.951515152
9_13_21_F_6,Se82_Oshift,0.094949495
9_13_21_F_6,Mo_NH3,12.14747475
9_13_21_F_6,Mo_Oshift,12.28686869
9_13_21_F_6,Cd111,0.032323232
9_13_21_F_6,Cd114,0.032323232
9_13_21_F_6,Pb_STD,0.276767677
9_13_21_F_6,Pb_NH3,0.290909091
9_13_21_F_8,Na,17575.97778
9_13_21_F_8,Mg,14257.8202
9_13_21_F_8,Al,6.098989899
9_13_21_F_8,P,9.928065902
9_13_21_F_8,S,29909.10909
9_13_21_F_8,K,3791.123232
9_13_21_F_8,Ca,69556.24646
9_13_21_F_8,V,1.795959596
9_13_21_F_8,Cr_KED,0.127272727
9_13_21_F_8,Cr_NH3,0.137373737
9_13_21_F_8,Fe_NH3,10.54747475
9_13_21_F_8,Mn,21.89292929
9_13_21_F_8,Fe_KED,11.94545455
9_13_21_F_8,Co,0.065677402
9_13_21_F_8,Ni,0.543434343
9_13_21_F_8,Cu_KED,5.642424242
9_13_21_F_8,Cu_NH3,5.418181818
9_13_21_F_8,Zn,4.094949495
9_13_21_F_8,As_STD,9.151515152
9_13_21_F_8,As_KED,9.42020202
9_13_21_F_8,As_Oshift,9.084848485
9_13_21_F_8,Se..77..77.77..ppb.,1.145454545
9_13_21_F_8,Se77_Oshift,0.055646451
9_13_21_F_8,Se78_Oshift,0.149494949
9_13_21_F_8,Se80_Oshift,0.163636364
9_13_21_F_8,Se..82..82.82..ppb.,1.014141414
9_13_21_F_8,Se82_Oshift,0.064646465
9_13_21_F_8,Mo_NH3,10.34141414
9_13_21_F_8,Mo_Oshift,10.27676768
9_13_21_F_8,Cd111,0.026262626
9_13_21_F_8,Cd114,0.022222222
9_13_21_F_8,Pb_STD,0.385858586
9_13_21_F_8,Pb_NH3,0.38989899
9_13_21_F_9,Na,15544.11111
9_13_21_F_9,Mg,14276.58182
9_13_21_F_9,Al,14.56161616
9_13_21_F_9,P,9.928065902
9_13_21_F_9,S,25544.46263
9_13_21_F_9,K,3506.707071
9_13_21_F_9,Ca,62535.5798
9_13_21_F_9,V,1.454545455
9_13_21_F_9,Cr_KED,0.135353535
9_13_21_F_9,Cr_NH3,0.137373737
9_13_21_F_9,Fe_NH3,11.03838384
9_13_21_F_9,Mn,7.947474747
9_13_21_F_9,Fe_KED,11.84242424
9_13_21_F_9,Co,0.065677402
9_13_21_F_9,Ni,0.383838384
9_13_21_F_9,Cu_KED,4.755555556
9_13_21_F_9,Cu_NH3,4.575757576
9_13_21_F_9,Zn,10.42020202
9_13_21_F_9,As_STD,7.690909091
9_13_21_F_9,As_KED,6.856565657
9_13_21_F_9,As_Oshift,7.470707071
9_13_21_F_9,Se..77..77.77..ppb.,1.016161616
9_13_21_F_9,Se77_Oshift,0.055646451
9_13_21_F_9,Se78_Oshift,0.149494949
9_13_21_F_9,Se80_Oshift,0.183838384
9_13_21_F_9,Se..82..82.82..ppb.,0.777777778
9_13_21_F_9,Se82_Oshift,0.074747475
9_13_21_F_9,Mo_NH3,7.595959596
9_13_21_F_9,Mo_Oshift,7.577777778
9_13_21_F_9,Cd111,0.010636193
9_13_21_F_9,Cd114,0.007864799
9_13_21_F_9,Pb_STD,0.222222222
9_13_21_F_9,Pb_NH3,0.236363636
9_13_21_F_10,Na,13576.70303
9_13_21_F_10,Mg,17103.21818
9_13_21_F_10,Al,7.145454545
9_13_21_F_10,P,9.928065902
9_13_21_F_10,S,28189.31515
9_13_21_F_10,K,3716.931313
9_13_21_F_10,Ca,67910.19596
9_13_21_F_10,V,1.547474747
9_13_21_F_10,Cr_KED,0.127272727
9_13_21_F_10,Cr_NH3,0.133333333
9_13_21_F_10,Fe_NH3,7.636363636
9_13_21_F_10,Mn,9.339393939
9_13_21_F_10,Fe_KED,7.802020202
9_13_21_F_10,Co,0.065677402
9_13_21_F_10,Ni,0.36969697
9_13_21_F_10,Cu_KED,3.602020202
9_13_21_F_10,Cu_NH3,3.816161616
9_13_21_F_10,Zn,3.636363636
9_13_21_F_10,As_STD,8.565656566
9_13_21_F_10,As_KED,8.325252525
9_13_21_F_10,As_Oshift,8.644444444
9_13_21_F_10,Se..77..77.77..ppb.,0.901010101
9_13_21_F_10,Se77_Oshift,0.055646451
9_13_21_F_10,Se78_Oshift,0.187878788
9_13_21_F_10,Se80_Oshift,0.167676768
9_13_21_F_10,Se..82..82.82..ppb.,0.757575758
9_13_21_F_10,Se82_Oshift,0.078787879
9_13_21_F_10,Mo_NH3,5.175757576
9_13_21_F_10,Mo_Oshift,4.985858586
9_13_21_F_10,Cd111,0.010636193
9_13_21_F_10,Cd114,0.016161616
9_13_21_F_10,Pb_STD,0.228282828
9_13_21_F_10,Pb_NH3,0.24040404
9_13_21_F_11,Na,13224.53333
9_13_21_F_11,Mg,17147.93939
9_13_21_F_11,Al,21.82222222
9_13_21_F_11,P,9.928065902
9_13_21_F_11,S,29351.77172
9_13_21_F_11,K,3679.620202
9_13_21_F_11,Ca,67658.38586
9_13_21_F_11,V,1.567676768
9_13_21_F_11,Cr_KED,0.129292929
9_13_21_F_11,Cr_NH3,0.131313131
9_13_21_F_11,Fe_NH3,8.773737374
9_13_21_F_11,Mn,9.981818182
9_13_21_F_11,Fe_KED,8.652525253
9_13_21_F_11,Co,0.065677402
9_13_21_F_11,Ni,0.35959596
9_13_21_F_11,Cu_KED,4.309090909
9_13_21_F_11,Cu_NH3,4.563636364
9_13_21_F_11,Zn,7.678787879
9_13_21_F_11,As_STD,8.288888889
9_13_21_F_11,As_KED,7.791919192
9_13_21_F_11,As_Oshift,8.438383838
9_13_21_F_11,Se..77..77.77..ppb.,0.913131313
9_13_21_F_11,Se77_Oshift,0.055646451
9_13_21_F_11,Se78_Oshift,0.167676768
9_13_21_F_11,Se80_Oshift,0.167676768
9_13_21_F_11,Se..82..82.82..ppb.,0.905050505
9_13_21_F_11,Se82_Oshift,0.119191919
9_13_21_F_11,Mo_NH3,4.868686869
9_13_21_F_11,Mo_Oshift,4.624242424
9_13_21_F_11,Cd111,0.022222222
9_13_21_F_11,Cd114,0.016161616
9_13_21_F_11,Pb_STD,0.214141414
9_13_21_F_11,Pb_NH3,0.224242424
9_13_21_UF_1,Na,16982.70909
9_13_21_UF_1,Mg,11669.66869
9_13_21_UF_1,Al,2.18989899
9_13_21_UF_1,P,9.928065902
9_13_21_UF_1,S,41771.86869
9_13_21_UF_1,K,3867.222222
9_13_21_UF_1,Ca,67123.68081
9_13_21_UF_1,V,0.626262626
9_13_21_UF_1,Cr_KED,0.107070707
9_13_21_UF_1,Cr_NH3,0.121212121
9_13_21_UF_1,Fe_NH3,1.218874063
9_13_21_UF_1,Mn,26.07474747
9_13_21_UF_1,Fe_KED,1.364188275
9_13_21_UF_1,Co,0.065677402
9_13_21_UF_1,Ni,0.987878788
9_13_21_UF_1,Cu_KED,0.9903174
9_13_21_UF_1,Cu_NH3,1.017578002
9_13_21_UF_1,Zn,2.41010101
9_13_21_UF_1,As_STD,8.733333333
9_13_21_UF_1,As_KED,7.313131313
9_13_21_UF_1,As_Oshift,8.004040404
9_13_21_UF_1,Se..77..77.77..ppb.,1.395959596
9_13_21_UF_1,Se77_Oshift,0.055646451
9_13_21_UF_1,Se78_Oshift,0.082828283
9_13_21_UF_1,Se80_Oshift,0.096969697
9_13_21_UF_1,Se..82..82.82..ppb.,0.775757576
9_13_21_UF_1,Se82_Oshift,0.022519126
9_13_21_UF_1,Mo_NH3,31.30707071
9_13_21_UF_1,Mo_Oshift,31.31111111
9_13_21_UF_1,Cd111,0.010636193
9_13_21_UF_1,Cd114,0.007864799
9_13_21_UF_1,Pb_STD,0.071230072
9_13_21_UF_1,Pb_NH3,0.078026292
9_13_21_UF_6,Na,17355.10505
9_13_21_UF_6,Mg,13491.14141
9_13_21_UF_6,Al,0.906263092
9_13_21_UF_6,P,9.928065902
9_13_21_UF_6,S,29412.14949
9_13_21_UF_6,K,3455.141414
9_13_21_UF_6,Ca,66886.98788
9_13_21_UF_6,V,1.325252525
9_13_21_UF_6,Cr_KED,0.135353535
9_13_21_UF_6,Cr_NH3,0.119191919
9_13_21_UF_6,Fe_NH3,1.218874063
9_13_21_UF_6,Mn,23.05656566
9_13_21_UF_6,Fe_KED,1.364188275
9_13_21_UF_6,Co,0.065677402
9_13_21_UF_6,Ni,0.454545455
9_13_21_UF_6,Cu_KED,3.35959596
9_13_21_UF_6,Cu_NH3,3.535353535
9_13_21_UF_6,Zn,3.387878788
9_13_21_UF_6,As_STD,8.204040404
9_13_21_UF_6,As_KED,7.838383838
9_13_21_UF_6,As_Oshift,8.01010101
9_13_21_UF_6,Se..77..77.77..ppb.,1.04040404
9_13_21_UF_6,Se77_Oshift,0.055646451
9_13_21_UF_6,Se78_Oshift,0.171717172
9_13_21_UF_6,Se80_Oshift,0.149494949
9_13_21_UF_6,Se..82..82.82..ppb.,0.725252525
9_13_21_UF_6,Se82_Oshift,0.068686869
9_13_21_UF_6,Mo_NH3,11.82828283
9_13_21_UF_6,Mo_Oshift,11.39393939
9_13_21_UF_6,Cd111,0.034343434
9_13_21_UF_6,Cd114,0.028282828
9_13_21_UF_6,Pb_STD,0.071230072
9_13_21_UF_6,Pb_NH3,0.078026292
9_13_21_UF_8,Na,18559.50505
9_13_21_UF_8,Mg,14454.71111
9_13_21_UF_8,Al,0.906263092
9_13_21_UF_8,P,9.928065902
9_13_21_UF_8,S,27282.53939
9_13_21_UF_8,K,3795.585859
9_13_21_UF_8,Ca,65988.59192
9_13_21_UF_8,V,1.664646465
9_13_21_UF_8,Cr_KED,0.107070707
9_13_21_UF_8,Cr_NH3,0.101010101
9_13_21_UF_8,Fe_NH3,1.218874063
9_13_21_UF_8,Mn,20.87474747
9_13_21_UF_8,Fe_KED,1.364188275
9_13_21_UF_8,Co,0.065677402
9_13_21_UF_8,Ni,0.444444444
9_13_21_UF_8,Cu_KED,3.214141414
9_13_21_UF_8,Cu_NH3,3.165656566
9_13_21_UF_8,Zn,1.929292929
9_13_21_UF_8,As_STD,8.519191919
9_13_21_UF_8,As_KED,8.656565657
9_13_21_UF_8,As_Oshift,8.903030303
9_13_21_UF_8,Se..77..77.77..ppb.,0.894949495
9_13_21_UF_8,Se77_Oshift,0.055646451
9_13_21_UF_8,Se78_Oshift,0.147474747
9_13_21_UF_8,Se80_Oshift,0.181818182
9_13_21_UF_8,Se..82..82.82..ppb.,0.711111111
9_13_21_UF_8,Se82_Oshift,0.022519126
9_13_21_UF_8,Mo_NH3,9.97979798
9_13_21_UF_8,Mo_Oshift,9.933333333
9_13_21_UF_8,Cd111,0.022222222
9_13_21_UF_8,Cd114,0.016161616
9_13_21_UF_8,Pb_STD,0.071230072
9_13_21_UF_8,Pb_NH3,0.078026292
9_13_21_UF_9,Na,17521.10707
9_13_21_UF_9,Mg,14450.50101
9_13_21_UF_9,Al,0.906263092
9_13_21_UF_9,P,9.928065902
9_13_21_UF_9,S,26019.20808
9_13_21_UF_9,K,3797.882828
9_13_21_UF_9,Ca,59683.93737
9_13_21_UF_9,V,1.486868687
9_13_21_UF_9,Cr_KED,0.202020202
9_13_21_UF_9,Cr_NH3,0.155555556
9_13_21_UF_9,Fe_NH3,1.218874063
9_13_21_UF_9,Mn,7.781818182
9_13_21_UF_9,Fe_KED,1.364188275
9_13_21_UF_9,Co,0.065677402
9_13_21_UF_9,Ni,0.42020202
9_13_21_UF_9,Cu_KED,3.002020202
9_13_21_UF_9,Cu_NH3,2.987878788
9_13_21_UF_9,Zn,1.490909091
9_13_21_UF_9,As_STD,7.618181818
9_13_21_UF_9,As_KED,7.317171717
9_13_21_UF_9,As_Oshift,7.828282828
9_13_21_UF_9,Se..77..77.77..ppb.,0.433699895
9_13_21_UF_9,Se77_Oshift,0.17979798
9_13_21_UF_9,Se78_Oshift,0.145454545
9_13_21_UF_9,Se80_Oshift,0.127272727
9_13_21_UF_9,Se..82..82.82..ppb.,0.77979798
9_13_21_UF_9,Se82_Oshift,0.165656566
9_13_21_UF_9,Mo_NH3,7.591919192
9_13_21_UF_9,Mo_Oshift,7.767676768
9_13_21_UF_9,Cd111,0.010636193
9_13_21_UF_9,Cd114,0.007864799
9_13_21_UF_9,Pb_STD,0.071230072
9_13_21_UF_9,Pb_NH3,0.078026292
9_13_21_UF_10,Na,16142.27677
9_13_21_UF_10,Mg,17811.99394
9_13_21_UF_10,Al,0.906263092
9_13_21_UF_10,P,9.928065902
9_13_21_UF_10,S,29997.39394
9_13_21_UF_10,K,4057.09899
9_13_21_UF_10,Ca,67951.71313
9_13_21_UF_10,V,1.567676768
9_13_21_UF_10,Cr_KED,0.153535354
9_13_21_UF_10,Cr_NH3,0.113131313
9_13_21_UF_10,Fe_NH3,1.218874063
9_13_21_UF_10,Mn,8.882828283
9_13_21_UF_10,Fe_KED,1.364188275
9_13_21_UF_10,Co,0.065677402
9_13_21_UF_10,Ni,0.397979798
9_13_21_UF_10,Cu_KED,2.383838384
9_13_21_UF_10,Cu_NH3,2.466666667
9_13_21_UF_10,Zn,1.733333333
9_13_21_UF_10,As_STD,8.494949495
9_13_21_UF_10,As_KED,8.006060606
9_13_21_UF_10,As_Oshift,8.503030303
9_13_21_UF_10,Se..77..77.77..ppb.,0.433699895
9_13_21_UF_10,Se77_Oshift,0.143434343
9_13_21_UF_10,Se78_Oshift,0.151515152
9_13_21_UF_10,Se80_Oshift,0.145454545
9_13_21_UF_10,Se..82..82.82..ppb.,0.915151515
9_13_21_UF_10,Se82_Oshift,0.117171717
9_13_21_UF_10,Mo_NH3,4.96969697
9_13_21_UF_10,Mo_Oshift,4.997979798
9_13_21_UF_10,Cd111,0.010636193
9_13_21_UF_10,Cd114,0.007864799
9_13_21_UF_10,Pb_STD,0.071230072
9_13_21_UF_10,Pb_NH3,0.078026292
9_13_21_UF_11,Na,16150.52929
9_13_21_UF_11,Mg,18293.69697
9_13_21_UF_11,Al,0.906263092
9_13_21_UF_11,P,9.928065902
9_13_21_UF_11,S,29505.02626
9_13_21_UF_11,K,4077.127273
9_13_21_UF_11,Ca,68645.8303
9_13_21_UF_11,V,1.549494949
9_13_21_UF_11,Cr_KED,0.337373737
9_13_21_UF_11,Cr_NH3,0.292929293
9_13_21_UF_11,Fe_NH3,1.218874063
9_13_21_UF_11,Mn,9.832323232
9_13_21_UF_11,Fe_KED,3.474747475
9_13_21_UF_11,Co,0.065677402
9_13_21_UF_11,Ni,0.38989899
9_13_21_UF_11,Cu_KED,2.876767677
9_13_21_UF_11,Cu_NH3,2.917171717
9_13_21_UF_11,Zn,2.335353535
9_13_21_UF_11,As_STD,8.414141414
9_13_21_UF_11,As_KED,7.498989899
9_13_21_UF_11,As_Oshift,8.414141414
9_13_21_UF_11,Se..77..77.77..ppb.,0.433699895
9_13_21_UF_11,Se77_Oshift,0.147474747
9_13_21_UF_11,Se78_Oshift,0.191919192
9_13_21_UF_11,Se80_Oshift,0.149494949
9_13_21_UF_11,Se..82..82.82..ppb.,0.812121212
9_13_21_UF_11,Se82_Oshift,0.15959596
9_13_21_UF_11,Mo_NH3,4.642424242
9_13_21_UF_11,Mo_Oshift,4.705050505
9_13_21_UF_11,Cd111,0.010636193
9_13_21_UF_11,Cd114,0.007864799
9_13_21_UF_11,Pb_STD,0.071230072
9_13_21_UF_11,Pb_NH3,0.078026292
10_1_21_W_1,Na,18280.30303
10_1_21_W_1,Mg,13802.43434
10_1_21_W_1,Al,51.47474747
10_1_21_W_1,P,49.64032951
10_1_21_W_1,S,55620.90909
10_1_21_W_1,K,5077.666667
10_1_21_W_1,Ca,78850.25253
10_1_21_W_1,V,0.565432465
10_1_21_W_1,Cr_KED,0.131217012
10_1_21_W_1,Cr_NH3,0.11823354
10_1_21_W_1,Fe_NH3,76.32323232
10_1_21_W_1,Mn,58.47474747
10_1_21_W_1,Fe_KED,77.97979798
10_1_21_W_1,Co,0.32838701
10_1_21_W_1,Ni,0.808080808
10_1_21_W_1,Cu_KED,4.951587001
10_1_21_W_1,Cu_NH3,5.087890009
10_1_21_W_1,Zn,1.626262626
10_1_21_W_1,As_STD,7.02020202
10_1_21_W_1,As_KED,6.767676768
10_1_21_W_1,As_Oshift,6.848484848
10_1_21_W_1,Se..77..77.77..ppb.,2.168499474
10_1_21_W_1,Se77_Oshift,0.278232254
10_1_21_W_1,Se78_Oshift,0.222222222
10_1_21_W_1,Se80_Oshift,0.054204449
10_1_21_W_1,Se..82..82.82..ppb.,0.481429161
10_1_21_W_1,Se82_Oshift,0.112595629
10_1_21_W_1,Mo_NH3,35.65656566
10_1_21_W_1,Mo_Oshift,35.73737374
10_1_21_W_1,Cd111,0.053180963
10_1_21_W_1,Cd114,0.039323993
10_1_21_W_1,Pb_STD,0.356150362
10_1_21_W_1,Pb_NH3,0.390131458
10_1_21_W_6,Na,18477.65657
10_1_21_W_6,Mg,16231.44444
10_1_21_W_6,Al,90.80808081
10_1_21_W_6,P,49.64032951
10_1_21_W_6,S,43049.71717
10_1_21_W_6,K,4604.868687
10_1_21_W_6,Ca,77106.84848
10_1_21_W_6,V,1.454545455
10_1_21_W_6,Cr_KED,0.131217012
10_1_21_W_6,Cr_NH3,0.11823354
10_1_21_W_6,Fe_NH3,94.8989899
10_1_21_W_6,Mn,33.26262626
10_1_21_W_6,Fe_KED,96.83838384
10_1_21_W_6,Co,0.32838701
10_1_21_W_6,Ni,0.757575758
10_1_21_W_6,Cu_KED,4.951587001
10_1_21_W_6,Cu_NH3,5.087890009
10_1_21_W_6,Zn,6.565656566
10_1_21_W_6,As_STD,7.616161616
10_1_21_W_6,As_KED,6.626262626
10_1_21_W_6,As_Oshift,7.929292929
10_1_21_W_6,Se..77..77.77..ppb.,2.168499474
10_1_21_W_6,Se77_Oshift,0.278232254
10_1_21_W_6,Se78_Oshift,0.089658949
10_1_21_W_6,Se80_Oshift,0.141414141
10_1_21_W_6,Se..82..82.82..ppb.,0.481429161
10_1_21_W_6,Se82_Oshift,0.112595629
10_1_21_W_6,Mo_NH3,16.04040404
10_1_21_W_6,Mo_Oshift,16.83838384
10_1_21_W_6,Cd111,0.053180963
10_1_21_W_6,Cd114,0.039323993
10_1_21_W_6,Pb_STD,0.356150362
10_1_21_W_6,Pb_NH3,0.797979798
10_1_21_W_8,Na,18800.9697
10_1_21_W_8,Mg,15344.09091
10_1_21_W_8,Al,34.44444444
10_1_21_W_8,P,49.64032951
10_1_21_W_8,S,38885
10_1_21_W_8,K,4631.333333
10_1_21_W_8,Ca,74474.78788
10_1_21_W_8,V,1.616161616
10_1_21_W_8,Cr_KED,0.131217012
10_1_21_W_8,Cr_NH3,0.11823354
10_1_21_W_8,Fe_NH3,51.74747475
10_1_21_W_8,Mn,24.73737374
10_1_21_W_8,Fe_KED,53.3030303
10_1_21_W_8,Co,0.32838701
10_1_21_W_8,Ni,0.464646465
10_1_21_W_8,Cu_KED,4.951587001
10_1_21_W_8,Cu_NH3,5.087890009
10_1_21_W_8,Zn,5.202020202
10_1_21_W_8,As_STD,8.151515152
10_1_21_W_8,As_KED,7.050505051
10_1_21_W_8,As_Oshift,8.656565657
10_1_21_W_8,Se..77..77.77..ppb.,2.168499474
10_1_21_W_8,Se77_Oshift,0.278232254
10_1_21_W_8,Se78_Oshift,0.262626263
10_1_21_W_8,Se80_Oshift,0.054204449
10_1_21_W_8,Se..82..82.82..ppb.,0.481429161
10_1_21_W_8,Se82_Oshift,0.112595629
10_1_21_W_8,Mo_NH3,14.64646465
10_1_21_W_8,Mo_Oshift,14.62626263
10_1_21_W_8,Cd111,0.053180963
10_1_21_W_8,Cd114,0.039323993
10_1_21_W_8,Pb_STD,0.356150362
10_1_21_W_8,Pb_NH3,0.390131458
10_1_21_W_9,Na,15842.39394
10_1_21_W_9,Mg,13946.91919
10_1_21_W_9,Al,52.45454545
10_1_21_W_9,P,49.64032951
10_1_21_W_9,S,31359.37374
10_1_21_W_9,K,4231.707071
10_1_21_W_9,Ca,64743.85859
10_1_21_W_9,V,1.353535354
10_1_21_W_9,Cr_KED,0.444444444
10_1_21_W_9,Cr_NH3,0.464646465
10_1_21_W_9,Fe_NH3,53.94949495
10_1_21_W_9,Mn,18.19191919
10_1_21_W_9,Fe_KED,55.26262626
10_1_21_W_9,Co,0.32838701
10_1_21_W_9,Ni,0.333333333
10_1_21_W_9,Cu_KED,4.951587001
10_1_21_W_9,Cu_NH3,5.087890009
10_1_21_W_9,Zn,1.878787879
10_1_21_W_9,As_STD,6.535353535
10_1_21_W_9,As_KED,6.787878788
10_1_21_W_9,As_Oshift,6.676767677
10_1_21_W_9,Se..77..77.77..ppb.,2.168499474
10_1_21_W_9,Se77_Oshift,0.278232254
10_1_21_W_9,Se78_Oshift,0.089658949
10_1_21_W_9,Se80_Oshift,0.054204449
10_1_21_W_9,Se..82..82.82..ppb.,0.481429161
10_1_21_W_9,Se82_Oshift,0.112595629
10_1_21_W_9,Mo_NH3,10.02020202
10_1_21_W_9,Mo_Oshift,10.14141414
10_1_21_W_9,Cd111,0.053180963
10_1_21_W_9,Cd114,0.039323993
10_1_21_W_9,Pb_STD,0.356150362
10_1_21_W_9,Pb_NH3,0.390131458
10_1_21_W_10,Na,14036.57576
10_1_21_W_10,Mg,17290.61616
10_1_21_W_10,Al,304.8080808
10_1_21_W_10,P,49.64032951
10_1_21_W_10,S,34187.26263
10_1_21_W_10,K,4243.020202
10_1_21_W_10,Ca,70049.43434
10_1_21_W_10,V,1.464646465
10_1_21_W_10,Cr_KED,0.272727273
10_1_21_W_10,Cr_NH3,0.323232323
10_1_21_W_10,Fe_NH3,151.0808081
10_1_21_W_10,Mn,38.3030303
10_1_21_W_10,Fe_KED,146.0505051
10_1_21_W_10,Co,0.32838701
10_1_21_W_10,Ni,0.525252525
10_1_21_W_10,Cu_KED,4.951587001
10_1_21_W_10,Cu_NH3,5.087890009
10_1_21_W_10,Zn,6.777777778
10_1_21_W_10,As_STD,7.454545455
10_1_21_W_10,As_KED,6.292929293
10_1_21_W_10,As_Oshift,7.656565657
10_1_21_W_10,Se..77..77.77..ppb.,2.168499474
10_1_21_W_10,Se77_Oshift,0.278232254
10_1_21_W_10,Se78_Oshift,0.303030303
