,DAY,MONTH,YEAR,DATE,FRACTION,SITE,Element,Concentration
2926,8,30,2021,8/30/2021,UF,10,Se..77..77.77..ppb.,0.426625595
2927,8,30,2021,8/30/2021,UF,10,Se77_Oshift,0.05784852
2928,8,30,2021,8/30/2021,UF,10,Se78_Oshift,0.133333333
2929,8,30,2021,8/30/2021,UF,10,Se80_Oshift,0.21010101
2930,8,30,2021,8/30/2021,UF,10,Se..82..82.82..ppb.,0.957575758
2931,8,30,2021,8/30/2021,UF,10,Se82_Oshift,0.135353535
2932,8,30,2021,8/30/2021,UF,10,Mo_NH3,6.519191919
2933,8,30,2021,8/30/2021,UF,10,Mo_Oshift,6.549494949
2934,8,30,2021,8/30/2021,UF,10,Cd111,0.022222222
2935,8,30,2021,8/30/2021,UF,10,Cd114,0.008227722
2936,8,30,2021,8/30/2021,UF,10,Pb_STD,0.161616162
2937,8,30,2021,8/30/2021,UF,10,Pb_NH3,0.163636364
2938,8,30,2021,8/30/2021,UF,11,Na,16294.35758
2939,8,30,2021,8/30/2021,UF,11,Mg,17181.36364
2940,8,30,2021,8/30/2021,UF,11,Al,0.944618171
2941,8,30,2021,8/30/2021,UF,11,P,34.68888889
2942,8,30,2021,8/30/2021,UF,11,S,30118.79798
2943,8,30,2021,8/30/2021,UF,11,K,4015.09899
2944,8,30,2021,8/30/2021,UF,11,Ca,66317.68081
2945,8,30,2021,8/30/2021,UF,11,V,1.682828283
2946,8,30,2021,8/30/2021,UF,11,Cr_KED,0.135353535
2947,8,30,2021,8/30/2021,UF,11,Cr_NH3,0.115151515
2948,8,30,2021,8/30/2021,UF,11,Fe_NH3,1.278561108
2949,8,30,2021,8/30/2021,UF,11,Mn,6.83030303
2950,8,30,2021,8/30/2021,UF,11,Fe_KED,1.423266507
2951,8,30,2021,8/30/2021,UF,11,Co,0.068271155
2952,8,30,2021,8/30/2021,UF,11,Ni,0.387878788
2953,8,30,2021,8/30/2021,UF,11,Cu_KED,2.907070707
2954,8,30,2021,8/30/2021,UF,11,Cu_NH3,2.872727273
2955,8,30,2021,8/30/2021,UF,11,Zn,1.678787879
2956,8,30,2021,8/30/2021,UF,11,As_STD,9.181818182
2957,8,30,2021,8/30/2021,UF,11,As_KED,9.218181818
2958,8,30,2021,8/30/2021,UF,11,As_Oshift,9.18989899
2959,8,30,2021,8/30/2021,UF,11,Se..77..77.77..ppb.,0.876767677
2960,8,30,2021,8/30/2021,UF,11,Se77_Oshift,0.05784852
2961,8,30,2021,8/30/2021,UF,11,Se78_Oshift,0.171717172
2962,8,30,2021,8/30/2021,UF,11,Se80_Oshift,0.206060606
2963,8,30,2021,8/30/2021,UF,11,Se..82..82.82..ppb.,0.654545455
2964,8,30,2021,8/30/2021,UF,11,Se82_Oshift,0.121212121
2965,8,30,2021,8/30/2021,UF,11,Mo_NH3,6.183838384
2966,8,30,2021,8/30/2021,UF,11,Mo_Oshift,6.242424242
2967,8,30,2021,8/30/2021,UF,11,Cd111,0.011049424
2968,8,30,2021,8/30/2021,UF,11,Cd114,0.008227722
2969,8,30,2021,8/30/2021,UF,11,Pb_STD,0.072939232
2970,8,30,2021,8/30/2021,UF,11,Pb_NH3,0.079761723
2971,9,13,2021,9/13/2021,W,1,Na,14455.14141
2972,9,13,2021,9/13/2021,W,1,Mg,11892.48485
2973,9,13,2021,9/13/2021,W,1,Al,81.63636364
2974,9,13,2021,9/13/2021,W,1,P,50.82022643
2975,9,13,2021,9/13/2021,W,1,S,42210.26263
2976,9,13,2021,9/13/2021,W,1,K,4576.919192
2977,9,13,2021,9/13/2021,W,1,Ca,68527.78788
2978,9,13,2021,9/13/2021,W,1,V,0.585747526
2979,9,13,2021,9/13/2021,W,1,Cr_KED,0.292929293
2980,9,13,2021,9/13/2021,W,1,Cr_NH3,0.353535354
2981,9,13,2021,9/13/2021,W,1,Fe_NH3,73.50505051
2982,9,13,2021,9/13/2021,W,1,Mn,44.25252525
2983,9,13,2021,9/13/2021,W,1,Fe_KED,72.62626263
2984,9,13,2021,9/13/2021,W,1,Co,0.341355774
2985,9,13,2021,9/13/2021,W,1,Ni,0.696969697
2986,9,13,2021,9/13/2021,W,1,Cu_KED,5.131448192
2987,9,13,2021,9/13/2021,W,1,Cu_NH3,5.273428219
2988,9,13,2021,9/13/2021,W,1,Zn,0.808080808
2989,9,13,2021,9/13/2021,W,1,As_STD,8.888888889
2990,9,13,2021,9/13/2021,W,1,As_KED,7.606060606
2991,9,13,2021,9/13/2021,W,1,As_Oshift,8.434343434
2992,9,13,2021,9/13/2021,W,1,Se..77..77.77..ppb.,2.133127973
2993,9,13,2021,9/13/2021,W,1,Se77_Oshift,0.289242598
2994,9,13,2021,9/13/2021,W,1,Se78_Oshift,0.093008281
2995,9,13,2021,9/13/2021,W,1,Se80_Oshift,0.141414141
2996,9,13,2021,9/13/2021,W,1,Se..82..82.82..ppb.,0.507804601
2997,9,13,2021,9/13/2021,W,1,Se82_Oshift,0.10906452
2998,9,13,2021,9/13/2021,W,1,Mo_NH3,32.17171717
2999,9,13,2021,9/13/2021,W,1,Mo_Oshift,31.49494949
3000,9,13,2021,9/13/2021,W,1,Cd111,0.055247119
3001,9,13,2021,9/13/2021,W,1,Cd114,0.04113861
3002,9,13,2021,9/13/2021,W,1,Pb_STD,0.364696158
3003,9,13,2021,9/13/2021,W,1,Pb_NH3,0.398808616
3004,9,13,2021,9/13/2021,W,6,Na,14971.57576
3005,9,13,2021,9/13/2021,W,6,Mg,13360.42424
3006,9,13,2021,9/13/2021,W,6,Al,63.68686869
3007,9,13,2021,9/13/2021,W,6,P,50.82022643
3008,9,13,2021,9/13/2021,W,6,S,30995.75758
3009,9,13,2021,9/13/2021,W,6,K,3385.080808
3010,9,13,2021,9/13/2021,W,6,Ca,62685.0202
3011,9,13,2021,9/13/2021,W,6,V,1.242424242
3012,9,13,2021,9/13/2021,W,6,Cr_KED,0.323232323
3013,9,13,2021,9/13/2021,W,6,Cr_NH3,0.303030303
3014,9,13,2021,9/13/2021,W,6,Fe_NH3,78.54545455
3015,9,13,2021,9/13/2021,W,6,Mn,31.95959596
3016,9,13,2021,9/13/2021,W,6,Fe_KED,78.60606061
3017,9,13,2021,9/13/2021,W,6,Co,0.341355774
3018,9,13,2021,9/13/2021,W,6,Ni,0.575757576
3019,9,13,2021,9/13/2021,W,6,Cu_KED,5.131448192
3020,9,13,2021,9/13/2021,W,6,Cu_NH3,5.273428219
3021,9,13,2021,9/13/2021,W,6,Zn,4.95959596
3022,9,13,2021,9/13/2021,W,6,As_STD,9.151515152
3023,9,13,2021,9/13/2021,W,6,As_KED,9.131313131
3024,9,13,2021,9/13/2021,W,6,As_Oshift,8.888888889
3025,9,13,2021,9/13/2021,W,6,Se..77..77.77..ppb.,2.133127973
3026,9,13,2021,9/13/2021,W,6,Se77_Oshift,0.289242598
3027,9,13,2021,9/13/2021,W,6,Se78_Oshift,0.252525253
3028,9,13,2021,9/13/2021,W,6,Se80_Oshift,0.181818182
3029,9,13,2021,9/13/2021,W,6,Se..82..82.82..ppb.,1.535353535
3030,9,13,2021,9/13/2021,W,6,Se82_Oshift,0.10906452
3031,9,13,2021,9/13/2021,W,6,Mo_NH3,11.72727273
3032,9,13,2021,9/13/2021,W,6,Mo_Oshift,11.68686869
3033,9,13,2021,9/13/2021,W,6,Cd111,0.055247119
3034,9,13,2021,9/13/2021,W,6,Cd114,0.04113861
3035,9,13,2021,9/13/2021,W,6,Pb_STD,0.364696158
3036,9,13,2021,9/13/2021,W,6,Pb_NH3,0.398808616
3037,9,13,2021,9/13/2021,W,8,Na,16437.91919
3038,9,13,2021,9/13/2021,W,8,Mg,13875.0101
3039,9,13,2021,9/13/2021,W,8,Al,72.18181818
3040,9,13,2021,9/13/2021,W,8,P,50.82022643
3041,9,13,2021,9/13/2021,W,8,S,27475.66667
3042,9,13,2021,9/13/2021,W,8,K,4046.181818
3043,9,13,2021,9/13/2021,W,8,Ca,65323.85859
3044,9,13,2021,9/13/2021,W,8,V,1.727272727
3045,9,13,2021,9/13/2021,W,8,Cr_KED,0.616161616
3046,9,13,2021,9/13/2021,W,8,Cr_NH3,0.767676768
3047,9,13,2021,9/13/2021,W,8,Fe_NH3,96.94949495
3048,9,13,2021,9/13/2021,W,8,Mn,28.57575758
3049,9,13,2021,9/13/2021,W,8,Fe_KED,82.12121212
3050,9,13,2021,9/13/2021,W,8,Co,0.341355774
3051,9,13,2021,9/13/2021,W,8,Ni,1.131313131
3052,9,13,2021,9/13/2021,W,8,Cu_KED,5.131448192
3053,9,13,2021,9/13/2021,W,8,Cu_NH3,5.273428219
3054,9,13,2021,9/13/2021,W,8,Zn,3.343434343
3055,9,13,2021,9/13/2021,W,8,As_STD,10.33333333
3056,9,13,2021,9/13/2021,W,8,As_KED,8
3057,9,13,2021,9/13/2021,W,8,As_Oshift,9.181818182
3058,9,13,2021,9/13/2021,W,8,Se..77..77.77..ppb.,2.133127973
3059,9,13,2021,9/13/2021,W,8,Se77_Oshift,0.289242598
3060,9,13,2021,9/13/2021,W,8,Se78_Oshift,0.252525253
3061,9,13,2021,9/13/2021,W,8,Se80_Oshift,0.242424242
3062,9,13,2021,9/13/2021,W,8,Se..82..82.82..ppb.,1.03030303
3063,9,13,2021,9/13/2021,W,8,Se82_Oshift,0.10906452
3064,9,13,2021,9/13/2021,W,8,Mo_NH3,11.84848485
3065,9,13,2021,9/13/2021,W,8,Mo_Oshift,9.939393939
3066,9,13,2021,9/13/2021,W,8,Cd111,0.055247119
3067,9,13,2021,9/13/2021,W,8,Cd114,0.04113861
3068,9,13,2021,9/13/2021,W,8,Pb_STD,0.364696158
3069,9,13,2021,9/13/2021,W,8,Pb_NH3,0.398808616
3070,9,13,2021,9/13/2021,W,9,Na,14671.91919
3071,9,13,2021,9/13/2021,W,9,Mg,13696.07071
3072,9,13,2021,9/13/2021,W,9,Al,47.06060606
3073,9,13,2021,9/13/2021,W,9,P,50.82022643
3074,9,13,2021,9/13/2021,W,9,S,26729.57576
3075,9,13,2021,9/13/2021,W,9,K,3350.646465
3076,9,13,2021,9/13/2021,W,9,Ca,59257.72727
3077,9,13,2021,9/13/2021,W,9,V,1.424242424
3078,9,13,2021,9/13/2021,W,9,Cr_KED,0.121297853
3079,9,13,2021,9/13/2021,W,9,Cr_NH3,0.10911932
3080,9,13,2021,9/13/2021,W,9,Fe_NH3,45.94949495
3081,9,13,2021,9/13/2021,W,9,Mn,17.48484848
3082,9,13,2021,9/13/2021,W,9,Fe_KED,46.15151515
3083,9,13,2021,9/13/2021,W,9,Co,0.341355774
3084,9,13,2021,9/13/2021,W,9,Ni,0.353535354
3085,9,13,2021,9/13/2021,W,9,Cu_KED,5.131448192
3086,9,13,2021,9/13/2021,W,9,Cu_NH3,5.273428219
3087,9,13,2021,9/13/2021,W,9,Zn,0.797979798
3088,9,13,2021,9/13/2021,W,9,As_STD,9.111111111
3089,9,13,2021,9/13/2021,W,9,As_KED,8.080808081
3090,9,13,2021,9/13/2021,W,9,As_Oshift,8
3091,9,13,2021,9/13/2021,W,9,Se..77..77.77..ppb.,2.133127973
3092,9,13,2021,9/13/2021,W,9,Se77_Oshift,0.289242598
3093,9,13,2021,9/13/2021,W,9,Se78_Oshift,0.093008281
3094,9,13,2021,9/13/2021,W,9,Se80_Oshift,0.272727273
3095,9,13,2021,9/13/2021,W,9,Se..82..82.82..ppb.,0.507804601
3096,9,13,2021,9/13/2021,W,9,Se82_Oshift,0.10906452
3097,9,13,2021,9/13/2021,W,9,Mo_NH3,7.686868687
3098,9,13,2021,9/13/2021,W,9,Mo_Oshift,7.676767677
3099,9,13,2021,9/13/2021,W,9,Cd111,0.055247119
3100,9,13,2021,9/13/2021,W,9,Cd114,0.04113861
3101,9,13,2021,9/13/2021,W,9,Pb_STD,0.364696158
3102,9,13,2021,9/13/2021,W,9,Pb_NH3,0.398808616
3103,9,13,2021,9/13/2021,W,10,Na,13673.62626
3104,9,13,2021,9/13/2021,W,10,Mg,17082.52525
3105,9,13,2021,9/13/2021,W,10,Al,122.8686869
3106,9,13,2021,9/13/2021,W,10,P,50.82022643
3107,9,13,2021,9/13/2021,W,10,S,27336.80808
3108,9,13,2021,9/13/2021,W,10,K,3656.818182
3109,9,13,2021,9/13/2021,W,10,Ca,65359.47475
3110,9,13,2021,9/13/2021,W,10,V,1.696969697
3111,9,13,2021,9/13/2021,W,10,Cr_KED,0.121297853
3112,9,13,2021,9/13/2021,W,10,Cr_NH3,0.10911932
3113,9,13,2021,9/13/2021,W,10,Fe_NH3,103.5050505
3114,9,13,2021,9/13/2021,W,10,Mn,28.85858586
3115,9,13,2021,9/13/2021,W,10,Fe_KED,100.8888889
3116,9,13,2021,9/13/2021,W,10,Co,0.341355774
3117,9,13,2021,9/13/2021,W,10,Ni,0.454545455
3118,9,13,2021,9/13/2021,W,10,Cu_KED,5.131448192
3119,9,13,2021,9/13/2021,W,10,Cu_NH3,5.273428219
3120,9,13,2021,9/13/2021,W,10,Zn,3.909090909
3121,9,13,2021,9/13/2021,W,10,As_STD,9.373737374
3122,9,13,2021,9/13/2021,W,10,As_KED,7.646464646
3123,9,13,2021,9/13/2021,W,10,As_Oshift,9.323232323
3124,9,13,2021,9/13/2021,W,10,Se..77..77.77..ppb.,2.133127973
3125,9,13,2021,9/13/2021,W,10,Se77_Oshift,0.289242598
3126,9,13,2021,9/13/2021,W,10,Se78_Oshift,0.303030303
3127,9,13,2021,9/13/2021,W,10,Se80_Oshift,0.262626263
3128,9,13,2021,9/13/2021,W,10,Se..82..82.82..ppb.,1.03030303
3129,9,13,2021,9/13/2021,W,10,Se82_Oshift,0.10906452
3130,9,13,2021,9/13/2021,W,10,Mo_NH3,5
3131,9,13,2021,9/13/2021,W,10,Mo_Oshift,4.929292929
3132,9,13,2021,9/13/2021,W,10,Cd111,0.055247119
3133,9,13,2021,9/13/2021,W,10,Cd114,0.04113861
3134,9,13,2021,9/13/2021,W,10,Pb_STD,0.364696158
3135,9,13,2021,9/13/2021,W,10,Pb_NH3,0.398808616
3136,9,13,2021,9/13/2021,W,11,Na,12750.0404
3137,9,13,2021,9/13/2021,W,11,Mg,16649.20202
3138,9,13,2021,9/13/2021,W,11,Al,263.3636364
3139,9,13,2021,9/13/2021,W,11,P,50.82022643
3140,9,13,2021,9/13/2021,W,11,S,28782.27273
3141,9,13,2021,9/13/2021,W,11,K,3545.424242
3142,9,13,2021,9/13/2021,W,11,Ca,63901.50505
3143,9,13,2021,9/13/2021,W,11,V,1.646464646
3144,9,13,2021,9/13/2021,W,11,Cr_KED,0.353535354
3145,9,13,2021,9/13/2021,W,11,Cr_NH3,0.414141414
3146,9,13,2021,9/13/2021,W,11,Fe_NH3,183.3434343
3147,9,13,2021,9/13/2021,W,11,Mn,36.2020202
3148,9,13,2021,9/13/2021,W,11,Fe_KED,183.2727273
3149,9,13,2021,9/13/2021,W,11,Co,0.341355774
3150,9,13,2021,9/13/2021,W,11,Ni,0.484848485
3151,9,13,2021,9/13/2021,W,11,Cu_KED,5.131448192
3152,9,13,2021,9/13/2021,W,11,Cu_NH3,5.273428219
3153,9,13,2021,9/13/2021,W,11,Zn,8.111111111
3154,9,13,2021,9/13/2021,W,11,As_STD,8.757575758
3155,9,13,2021,9/13/2021,W,11,As_KED,7.888888889
3156,9,13,2021,9/13/2021,W,11,As_Oshift,8.707070707
3157,9,13,2021,9/13/2021,W,11,Se..77..77.77..ppb.,2.133127973
3158,9,13,2021,9/13/2021,W,11,Se77_Oshift,0.289242598
3159,9,13,2021,9/13/2021,W,11,Se78_Oshift,0.242424242
3160,9,13,2021,9/13/2021,W,11,Se80_Oshift,0.252525253
3161,9,13,2021,9/13/2021,W,11,Se..82..82.82..ppb.,0.507804601
3162,9,13,2021,9/13/2021,W,11,Se82_Oshift,0.10906452
3163,9,13,2021,9/13/2021,W,11,Mo_NH3,4.505050505
3164,9,13,2021,9/13/2021,W,11,Mo_Oshift,4.474747475
3165,9,13,2021,9/13/2021,W,11,Cd111,0.055247119
3166,9,13,2021,9/13/2021,W,11,Cd114,0.04113861
3167,9,13,2021,9/13/2021,W,11,Pb_STD,0.929292929
3168,9,13,2021,9/13/2021,W,11,Pb_NH3,0.919191919
3169,9,13,2021,9/13/2021,F,1,Na,14678.58384
3170,9,13,2021,9/13/2021,F,1,Mg,11597.24242
3171,9,13,2021,9/13/2021,F,1,Al,6.929292929
3172,9,13,2021,9/13/2021,F,1,P,10.16404529
3173,9,13,2021,9/13/2021,F,1,S,41320.06667
3174,9,13,2021,9/13/2021,F,1,K,3823.080808
3175,9,13,2021,9/13/2021,F,1,Ca,69630.48283
3176,9,13,2021,9/13/2021,F,1,V,0.644444444
3177,9,13,2021,9/13/2021,F,1,Cr_KED,0.347474747
3178,9,13,2021,9/13/2021,F,1,Cr_NH3,0.363636364
3179,9,13,2021,9/13/2021,F,1,Fe_NH3,9.248484848
3180,9,13,2021,9/13/2021,F,1,Mn,26.8020202
3181,9,13,2021,9/13/2021,F,1,Fe_KED,9.696969697
3182,9,13,2021,9/13/2021,F,1,Co,0.068271155
3183,9,13,2021,9/13/2021,F,1,Ni,0.981818182
3184,9,13,2021,9/13/2021,F,1,Cu_KED,1.026289638
3185,9,13,2021,9/13/2021,F,1,Cu_NH3,1.054685644
3186,9,13,2021,9/13/2021,F,1,Zn,3.195959596
3187,9,13,2021,9/13/2021,F,1,As_STD,8.571717172
3188,9,13,2021,9/13/2021,F,1,As_KED,7.397979798
3189,9,13,2021,9/13/2021,F,1,As_Oshift,8.113131313
3190,9,13,2021,9/13/2021,F,1,Se..77..77.77..ppb.,1.262626263
3191,9,13,2021,9/13/2021,F,1,Se77_Oshift,0.05784852
3192,9,13,2021,9/13/2021,F,1,Se78_Oshift,0.109090909
3193,9,13,2021,9/13/2021,F,1,Se80_Oshift,0.094949495
3194,9,13,2021,9/13/2021,F,1,Se..82..82.82..ppb.,0.666666667
3195,9,13,2021,9/13/2021,F,1,Se82_Oshift,0.021812904
3196,9,13,2021,9/13/2021,F,1,Mo_NH3,32.18989899
3197,9,13,2021,9/13/2021,F,1,Mo_Oshift,32.4969697
3198,9,13,2021,9/13/2021,F,1,Cd111,0.011049424
3199,9,13,2021,9/13/2021,F,1,Cd114,0.008227722
3200,9,13,2021,9/13/2021,F,1,Pb_STD,0.242424242
3201,9,13,2021,9/13/2021,F,1,Pb_NH3,0.232323232
3202,9,13,2021,9/13/2021,F,6,Na,16343.49293
3203,9,13,2021,9/13/2021,F,6,Mg,15028.75556
3204,9,13,2021,9/13/2021,F,6,Al,5.046464646
3205,9,13,2021,9/13/2021,F,6,P,10.16404529
3206,9,13,2021,9/13/2021,F,6,S,31787.50707
3207,9,13,2021,9/13/2021,F,6,K,3808.781818
3208,9,13,2021,9/13/2021,F,6,Ca,72975.50101
3209,9,13,2021,9/13/2021,F,6,V,1.402020202
3210,9,13,2021,9/13/2021,F,6,Cr_KED,0.212121212
3211,9,13,2021,9/13/2021,F,6,Cr_NH3,0.17979798
3212,9,13,2021,9/13/2021,F,6,Fe_NH3,8.771717172
3213,9,13,2021,9/13/2021,F,6,Mn,24.44848485
3214,9,13,2021,9/13/2021,F,6,Fe_KED,10.26262626
3215,9,13,2021,9/13/2021,F,6,Co,0.068271155
3216,9,13,2021,9/13/2021,F,6,Ni,0.822222222
3217,9,13,2021,9/13/2021,F,6,Cu_KED,5.266666667
3218,9,13,2021,9/13/2021,F,6,Cu_NH3,5.012121212
3219,9,13,2021,9/13/2021,F,6,Zn,5.402020202
3220,9,13,2021,9/13/2021,F,6,As_STD,8.305050505
3221,9,13,2021,9/13/2021,F,6,As_KED,8
3222,9,13,2021,9/13/2021,F,6,As_Oshift,8.341414141
3223,9,13,2021,9/13/2021,F,6,Se..77..77.77..ppb.,0.991919192
3224,9,13,2021,9/13/2021,F,6,Se77_Oshift,0.05784852
3225,9,13,2021,9/13/2021,F,6,Se78_Oshift,0.163636364
3226,9,13,2021,9/13/2021,F,6,Se80_Oshift,0.197979798
3227,9,13,2021,9/13/2021,F,6,Se..82..82.82..ppb.,0.951515152
3228,9,13,2021,9/13/2021,F,6,Se82_Oshift,0.094949495
3229,9,13,2021,9/13/2021,F,6,Mo_NH3,12.14747475
3230,9,13,2021,9/13/2021,F,6,Mo_Oshift,12.28686869
3231,9,13,2021,9/13/2021,F,6,Cd111,0.032323232
3232,9,13,2021,9/13/2021,F,6,Cd114,0.032323232
3233,9,13,2021,9/13/2021,F,6,Pb_STD,0.276767677
3234,9,13,2021,9/13/2021,F,6,Pb_NH3,0.290909091
3235,9,13,2021,9/13/2021,F,8,Na,17575.97778
3236,9,13,2021,9/13/2021,F,8,Mg,14257.8202
3237,9,13,2021,9/13/2021,F,8,Al,6.098989899
3238,9,13,2021,9/13/2021,F,8,P,10.16404529
3239,9,13,2021,9/13/2021,F,8,S,29909.10909
3240,9,13,2021,9/13/2021,F,8,K,3791.123232
3241,9,13,2021,9/13/2021,F,8,Ca,69556.24646
3242,9,13,2021,9/13/2021,F,8,V,1.795959596
3243,9,13,2021,9/13/2021,F,8,Cr_KED,0.127272727
3244,9,13,2021,9/13/2021,F,8,Cr_NH3,0.137373737
3245,9,13,2021,9/13/2021,F,8,Fe_NH3,10.54747475
3246,9,13,2021,9/13/2021,F,8,Mn,21.89292929
3247,9,13,2021,9/13/2021,F,8,Fe_KED,11.94545455
3248,9,13,2021,9/13/2021,F,8,Co,0.068271155
3249,9,13,2021,9/13/2021,F,8,Ni,0.543434343
3250,9,13,2021,9/13/2021,F,8,Cu_KED,5.642424242
3251,9,13,2021,9/13/2021,F,8,Cu_NH3,5.418181818
3252,9,13,2021,9/13/2021,F,8,Zn,4.094949495
3253,9,13,2021,9/13/2021,F,8,As_STD,9.151515152
3254,9,13,2021,9/13/2021,F,8,As_KED,9.42020202
3255,9,13,2021,9/13/2021,F,8,As_Oshift,9.084848485
3256,9,13,2021,9/13/2021,F,8,Se..77..77.77..ppb.,1.145454545
3257,9,13,2021,9/13/2021,F,8,Se77_Oshift,0.05784852
3258,9,13,2021,9/13/2021,F,8,Se78_Oshift,0.149494949
3259,9,13,2021,9/13/2021,F,8,Se80_Oshift,0.163636364
3260,9,13,2021,9/13/2021,F,8,Se..82..82.82..ppb.,1.014141414
3261,9,13,2021,9/13/2021,F,8,Se82_Oshift,0.064646465
3262,9,13,2021,9/13/2021,F,8,Mo_NH3,10.34141414
3263,9,13,2021,9/13/2021,F,8,Mo_Oshift,10.27676768
3264,9,13,2021,9/13/2021,F,8,Cd111,0.026262626
3265,9,13,2021,9/13/2021,F,8,Cd114,0.022222222
3266,9,13,2021,9/13/2021,F,8,Pb_STD,0.385858586
3267,9,13,2021,9/13/2021,F,8,Pb_NH3,0.38989899
3268,9,13,2021,9/13/2021,F,9,Na,15544.11111
3269,9,13,2021,9/13/2021,F,9,Mg,14276.58182
3270,9,13,2021,9/13/2021,F,9,Al,14.56161616
3271,9,13,2021,9/13/2021,F,9,P,10.16404529
3272,9,13,2021,9/13/2021,F,9,S,25544.46263
3273,9,13,2021,9/13/2021,F,9,K,3506.707071
3274,9,13,2021,9/13/2021,F,9,Ca,62535.5798
3275,9,13,2021,9/13/2021,F,9,V,1.454545455
3276,9,13,2021,9/13/2021,F,9,Cr_KED,0.135353535
3277,9,13,2021,9/13/2021,F,9,Cr_NH3,0.137373737
3278,9,13,2021,9/13/2021,F,9,Fe_NH3,11.03838384
3279,9,13,2021,9/13/2021,F,9,Mn,7.947474747
3280,9,13,2021,9/13/2021,F,9,Fe_KED,11.84242424
3281,9,13,2021,9/13/2021,F,9,Co,0.068271155
3282,9,13,2021,9/13/2021,F,9,Ni,0.383838384
3283,9,13,2021,9/13/2021,F,9,Cu_KED,4.755555556
3284,9,13,2021,9/13/2021,F,9,Cu_NH3,4.575757576
3285,9,13,2021,9/13/2021,F,9,Zn,10.42020202
3286,9,13,2021,9/13/2021,F,9,As_STD,7.690909091
3287,9,13,2021,9/13/2021,F,9,As_KED,6.856565657
3288,9,13,2021,9/13/2021,F,9,As_Oshift,7.470707071
3289,9,13,2021,9/13/2021,F,9,Se..77..77.77..ppb.,1.016161616
3290,9,13,2021,9/13/2021,F,9,Se77_Oshift,0.05784852
3291,9,13,2021,9/13/2021,F,9,Se78_Oshift,0.149494949
3292,9,13,2021,9/13/2021,F,9,Se80_Oshift,0.183838384
3293,9,13,2021,9/13/2021,F,9,Se..82..82.82..ppb.,0.777777778
3294,9,13,2021,9/13/2021,F,9,Se82_Oshift,0.074747475
3295,9,13,2021,9/13/2021,F,9,Mo_NH3,7.595959596
3296,9,13,2021,9/13/2021,F,9,Mo_Oshift,7.577777778
3297,9,13,2021,9/13/2021,F,9,Cd111,0.011049424
3298,9,13,2021,9/13/2021,F,9,Cd114,0.008227722
3299,9,13,2021,9/13/2021,F,9,Pb_STD,0.222222222
3300,9,13,2021,9/13/2021,F,9,Pb_NH3,0.236363636
3301,9,13,2021,9/13/2021,F,10,Na,13576.70303
3302,9,13,2021,9/13/2021,F,10,Mg,17103.21818
3303,9,13,2021,9/13/2021,F,10,Al,7.145454545
3304,9,13,2021,9/13/2021,F,10,P,10.16404529
3305,9,13,2021,9/13/2021,F,10,S,28189.31515
3306,9,13,2021,9/13/2021,F,10,K,3716.931313
3307,9,13,2021,9/13/2021,F,10,Ca,67910.19596
3308,9,13,2021,9/13/2021,F,10,V,1.547474747
3309,9,13,2021,9/13/2021,F,10,Cr_KED,0.127272727
3310,9,13,2021,9/13/2021,F,10,Cr_NH3,0.133333333
3311,9,13,2021,9/13/2021,F,10,Fe_NH3,7.636363636
3312,9,13,2021,9/13/2021,F,10,Mn,9.339393939
3313,9,13,2021,9/13/2021,F,10,Fe_KED,7.802020202
3314,9,13,2021,9/13/2021,F,10,Co,0.068271155
3315,9,13,2021,9/13/2021,F,10,Ni,0.36969697
3316,9,13,2021,9/13/2021,F,10,Cu_KED,3.602020202
3317,9,13,2021,9/13/2021,F,10,Cu_NH3,3.816161616
3318,9,13,2021,9/13/2021,F,10,Zn,3.636363636
3319,9,13,2021,9/13/2021,F,10,As_STD,8.565656566
3320,9,13,2021,9/13/2021,F,10,As_KED,8.325252525
3321,9,13,2021,9/13/2021,F,10,As_Oshift,8.644444444
3322,9,13,2021,9/13/2021,F,10,Se..77..77.77..ppb.,0.901010101
3323,9,13,2021,9/13/2021,F,10,Se77_Oshift,0.05784852
3324,9,13,2021,9/13/2021,F,10,Se78_Oshift,0.187878788
3325,9,13,2021,9/13/2021,F,10,Se80_Oshift,0.167676768
3326,9,13,2021,9/13/2021,F,10,Se..82..82.82..ppb.,0.757575758
3327,9,13,2021,9/13/2021,F,10,Se82_Oshift,0.078787879
3328,9,13,2021,9/13/2021,F,10,Mo_NH3,5.175757576
3329,9,13,2021,9/13/2021,F,10,Mo_Oshift,4.985858586
3330,9,13,2021,9/13/2021,F,10,Cd111,0.011049424
3331,9,13,2021,9/13/2021,F,10,Cd114,0.008227722
3332,9,13,2021,9/13/2021,F,10,Pb_STD,0.228282828
3333,9,13,2021,9/13/2021,F,10,Pb_NH3,0.24040404
3334,9,13,2021,9/13/2021,F,11,Na,13224.53333
3335,9,13,2021,9/13/2021,F,11,Mg,17147.93939
3336,9,13,2021,9/13/2021,F,11,Al,21.82222222
3337,9,13,2021,9/13/2021,F,11,P,10.16404529
3338,9,13,2021,9/13/2021,F,11,S,29351.77172
3339,9,13,2021,9/13/2021,F,11,K,3679.620202
3340,9,13,2021,9/13/2021,F,11,Ca,67658.38586
3341,9,13,2021,9/13/2021,F,11,V,1.567676768
3342,9,13,2021,9/13/2021,F,11,Cr_KED,0.129292929
3343,9,13,2021,9/13/2021,F,11,Cr_NH3,0.131313131
3344,9,13,2021,9/13/2021,F,11,Fe_NH3,8.773737374
