"","Sample.Id","Element","conc","Concentration"
"1475","7_20_21_F8","Se77_Oshift",0.118,0.238383838383838
"1476","7_20_21_F8","Se78_Oshift",0.087,0.175757575757576
"1477","7_20_21_F8","Se80_Oshift",0.08,0.161616161616162
"1478","7_20_21_F8","Se..82..82.82..ppb.",0.418,0.844444444444444
"1479","7_20_21_F8","Se82_Oshift",0.082,0.165656565656566
"1480","7_20_21_F8","Mo_NH3",4.349,8.78585858585859
"1481","7_20_21_F8","Mo_Oshift",4.196,8.47676767676768
"1482","7_20_21_F8","Cd111",0.02,0.0404040404040404
"1483","7_20_21_F8","Cd114",0.018,0.0363636363636364
"1484","7_20_21_F8","Pb_STD",0.117,0.236363636363636
"1485","7_20_21_F8","Pb_NH3",0.124,0.250505050505051
"1486","7_20_21_F9","Na",7535.459,15223.1494949495
"1487","7_20_21_F9","Mg",6218.725,12563.0808080808
"1488","7_20_21_F9","Al",4.078,8.23838383838384
"1489","7_20_21_F9","P",8.614,17.4020202020202
"1490","7_20_21_F9","S",9744.793,19686.4505050505
"1491","7_20_21_F9","K",1669.261,3372.24444444444
"1492","7_20_21_F9","Ca",28159.016,56886.901010101
"1493","7_20_21_F9","V",0.968,1.95555555555556
"1494","7_20_21_F9","Cr_KED",0.053,0.107070707070707
"1495","7_20_21_F9","Cr_NH3",0.057,0.115151515151515
"1496","7_20_21_F9","Fe_NH3",5.538,11.1878787878788
"1497","7_20_21_F9","Mn",8.519,17.210101010101
"1498","7_20_21_F9","Fe_KED",6.196,12.5171717171717
"1499","7_20_21_F9","Co",0.021,0.0424242424242424
"1500","7_20_21_F9","Ni",0.178,0.35959595959596
"1501","7_20_21_F9","Cu_KED",2.837,5.73131313131313
"1502","7_20_21_F9","Cu_NH3",2.785,5.62626262626263
"1503","7_20_21_F9","Zn",2.295,4.63636363636364
"1504","7_20_21_F9","As_STD",4.919,9.93737373737374
"1505","7_20_21_F9","As_KED",4.176,8.43636363636364
"1506","7_20_21_F9","As_Oshift",4.613,9.31919191919192
"1507","7_20_21_F9","Se..77..77.77..ppb.",0.397,0.802020202020202
"1508","7_20_21_F9","Se77_Oshift",0.056,0.113131313131313
"1509","7_20_21_F9","Se78_Oshift",0.071,0.143434343434343
"1510","7_20_21_F9","Se80_Oshift",0.086,0.173737373737374
"1511","7_20_21_F9","Se..82..82.82..ppb.",0.353,0.713131313131313
"1512","7_20_21_F9","Se82_Oshift",0.084,0.16969696969697
"1513","7_20_21_F9","Mo_NH3",2.635,5.32323232323232
"1514","7_20_21_F9","Mo_Oshift",2.591,5.23434343434343
"1515","7_20_21_F9","Cd111",0.011,0.0222222222222222
"1516","7_20_21_F9","Cd114",0.013,0.0262626262626263
"1517","7_20_21_F9","Pb_STD",0.078,0.157575757575758
"1518","7_20_21_F9","Pb_NH3",0.076,0.153535353535354
"1519","7_20_21_F10","Na",7313.216,14774.1737373737
"1520","7_20_21_F10","Mg",8398.315,16966.2929292929
"1521","7_20_21_F10","Al",3.851,7.77979797979798
"1522","7_20_21_F10","P",6.255,12.6363636363636
"1523","7_20_21_F10","S",14865.206,30030.7191919192
"1524","7_20_21_F10","K",2029.641,4100.28484848485
"1525","7_20_21_F10","Ca",34259.856,69211.8303030303
"1526","7_20_21_F10","V",0.911,1.84040404040404
"1527","7_20_21_F10","Cr_KED",0.072,0.145454545454545
"1528","7_20_21_F10","Cr_NH3",0.071,0.143434343434343
"1529","7_20_21_F10","Fe_NH3",4.079,8.24040404040404
"1530","7_20_21_F10","Mn",9.311,18.810101010101
"1531","7_20_21_F10","Fe_KED",4.345,8.77777777777778
"1532","7_20_21_F10","Co",0.023,0.0464646464646465
"1533","7_20_21_F10","Ni",0.199,0.402020202020202
"1534","7_20_21_F10","Cu_KED",2.782,5.62020202020202
"1535","7_20_21_F10","Cu_NH3",2.85,5.75757575757576
"1536","7_20_21_F10","Zn",1.888,3.81414141414141
"1537","7_20_21_F10","As_STD",5.211,10.5272727272727
"1538","7_20_21_F10","As_KED",4.814,9.72525252525253
"1539","7_20_21_F10","As_Oshift",5.116,10.3353535353535
"1540","7_20_21_F10","Se..77..77.77..ppb.",0.366,0.739393939393939
"1541","7_20_21_F10","Se77_Oshift",0.071,0.143434343434343
"1542","7_20_21_F10","Se78_Oshift",0.111,0.224242424242424
"1543","7_20_21_F10","Se80_Oshift",0.09,0.181818181818182
"1544","7_20_21_F10","Se..82..82.82..ppb.",0.361,0.729292929292929
"1545","7_20_21_F10","Se82_Oshift",0.147,0.296969696969697
"1546","7_20_21_F10","Mo_NH3",2.345,4.73737373737374
"1547","7_20_21_F10","Mo_Oshift",2.243,4.53131313131313
"1548","7_20_21_F10","Cd111",0.011,0.0222222222222222
"1549","7_20_21_F10","Cd114",0.011,0.0222222222222222
"1550","7_20_21_F10","Pb_STD",0.14,0.282828282828283
"1551","7_20_21_F10","Pb_NH3",0.148,0.298989898989899
"1552","7_20_21_F11","Na",7198.497,14542.4181818182
"1553","7_20_21_F11","Mg",8758.033,17692.995959596
"1554","7_20_21_F11","Al",2.984,6.02828282828283
"1555","7_20_21_F11","P",2.593,5.23838383838384
"1556","7_20_21_F11","S",14924.235,30149.9696969697
"1557","7_20_21_F11","K",1946.631,3932.58787878788
"1558","7_20_21_F11","Ca",34751.877,70205.8121212121
"1559","7_20_21_F11","V",0.794,1.6040404040404
"1560","7_20_21_F11","Cr_KED",0.076,0.153535353535354
"1561","7_20_21_F11","Cr_NH3",0.081,0.163636363636364
"1562","7_20_21_F11","Fe_NH3",2.865,5.78787878787879
"1563","7_20_21_F11","Mn",2.656,5.36565656565657
"1564","7_20_21_F11","Fe_KED",3.213,6.49090909090909
"1565","7_20_21_F11","Co",0.019,0.0383838383838384
"1566","7_20_21_F11","Ni",0.167,0.337373737373737
"1567","7_20_21_F11","Cu_KED",2.779,5.61414141414141
"1568","7_20_21_F11","Cu_NH3",2.825,5.70707070707071
"1569","7_20_21_F11","Zn",1.47,2.96969696969697
"1570","7_20_21_F11","As_STD",4.967,10.0343434343434
"1571","7_20_21_F11","As_KED",4.588,9.26868686868687
"1572","7_20_21_F11","As_Oshift",5.015,10.1313131313131
"1573","7_20_21_F11","Se..77..77.77..ppb.",0.288,0.581818181818182
"1574","7_20_21_F11","Se77_Oshift",0.059,0.119191919191919
"1575","7_20_21_F11","Se78_Oshift",0.11,0.222222222222222
"1576","7_20_21_F11","Se80_Oshift",0.083,0.167676767676768
"1577","7_20_21_F11","Se..82..82.82..ppb.",0.311,0.628282828282828
"1578","7_20_21_F11","Se82_Oshift",0.073,0.147474747474747
"1579","7_20_21_F11","Mo_NH3",2.132,4.30707070707071
"1580","7_20_21_F11","Mo_Oshift",2.185,4.41414141414141
"1581","7_20_21_F11","Cd111",0.006,0.0121212121212121
"1582","7_20_21_F11","Cd114",0.009,0.0181818181818182
"1583","7_20_21_F11","Pb_STD",0.086,0.173737373737374
"1584","7_20_21_F11","Pb_NH3",0.094,0.18989898989899
"1585","7_06_21_W_1","Na",1173.845,11857.0202020202
"1586","7_06_21_W_1","Mg",1207.867,12200.6767676768
"1587","7_06_21_W_1","Al",4.98,50.3030303030303
"1588","7_06_21_W_1","P",1.24590429311078,12.5848918496039
"1589","7_06_21_W_1","S",3244.849,32776.2525252525
"1590","7_06_21_W_1","K",289.998,2929.27272727273
"1591","7_06_21_W_1","Ca",6229.415,62923.3838383838
"1592","7_06_21_W_1","V",0.0454778140476856,0.459371859067531
"1593","7_06_21_W_1","Cr_KED",0.026,0.262626262626263
"1594","7_06_21_W_1","Cr_NH3",0.018,0.181818181818182
"1595","7_06_21_W_1","Fe_NH3",4.312,43.5555555555556
"1596","7_06_21_W_1","Mn",3.329,33.6262626262626
"1597","7_06_21_W_1","Fe_KED",4.721,47.6868686868687
"1598","7_06_21_W_1","Co",0.00617095043141139,0.0623328326405191
"1599","7_06_21_W_1","Ni",0.065,0.656565656565657
"1600","7_06_21_W_1","Cu_KED",0.161,1.62626262626263
"1601","7_06_21_W_1","Cu_NH3",0.1,1.01010101010101
"1602","7_06_21_W_1","Zn",0.174,1.75757575757576
"1603","7_06_21_W_1","As_STD",1.148,11.5959595959596
"1604","7_06_21_W_1","As_KED",0.89,8.98989898989899
"1605","7_06_21_W_1","As_Oshift",1.019,10.2929292929293
"1606","7_06_21_W_1","Se..77..77.77..ppb.",0.287,2.8989898989899
"1607","7_06_21_W_1","Se77_Oshift",0.0226125188303962,0.228409281115113
"1608","7_06_21_W_1","Se78_Oshift",0.00665204009418802,0.0671923241837174
"1609","7_06_21_W_1","Se80_Oshift",0.017,0.171717171717172
"1610","7_06_21_W_1","Se..82..82.82..ppb.",0.106,1.07070707070707
"1611","7_06_21_W_1","Se82_Oshift",0.0138528496230088,0.139927773969786
"1612","7_06_21_W_1","Mo_NH3",1.693,17.1010101010101
"1613","7_06_21_W_1","Mo_Oshift",1.707,17.2424242424242
"1614","7_06_21_W_1","Cd111",0.002,0.0202020202020202
"1615","7_06_21_W_1","Cd114",0.00169452912589614,0.0171164558171327
"1616","7_06_21_W_1","Pb_STD",0.036,0.363636363636364
"1617","7_06_21_W_1","Pb_NH3",0.013257375751293,0.133912886376697
"1618","7_06_21_W_6","Na",1734.03,17515.4545454545
"1619","7_06_21_W_6","Mg",1287.729,13007.3636363636
"1620","7_06_21_W_6","Al",11.545,116.616161616162
"1621","7_06_21_W_6","P",1.24590429311078,12.5848918496039
"1622","7_06_21_W_6","S",2418.325,24427.5252525253
"1623","7_06_21_W_6","K",379.162,3829.91919191919
"1624","7_06_21_W_6","Ca",6460.734,65259.9393939394
"1625","7_06_21_W_6","V",0.18,1.81818181818182
"1626","7_06_21_W_6","Cr_KED",0.036,0.363636363636364
"1627","7_06_21_W_6","Cr_NH3",0.033,0.333333333333333
"1628","7_06_21_W_6","Fe_NH3",11.809,119.282828282828
"1629","7_06_21_W_6","Mn",5.616,56.7272727272727
"1630","7_06_21_W_6","Fe_KED",12.049,121.707070707071
"1631","7_06_21_W_6","Co",0.00617095043141139,0.0623328326405191
"1632","7_06_21_W_6","Ni",0.026,0.262626262626263
"1633","7_06_21_W_6","Cu_KED",1.239,12.5151515151515
"1634","7_06_21_W_6","Cu_NH3",1.19,12.020202020202
"1635","7_06_21_W_6","Zn",0.564,5.6969696969697
"1636","7_06_21_W_6","As_STD",1.324,13.3737373737374
"1637","7_06_21_W_6","As_KED",1.041,10.5151515151515
"1638","7_06_21_W_6","As_Oshift",1.25,12.6262626262626
"1639","7_06_21_W_6","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"1640","7_06_21_W_6","Se77_Oshift",0.0226125188303962,0.228409281115113
"1641","7_06_21_W_6","Se78_Oshift",0.015,0.151515151515152
"1642","7_06_21_W_6","Se80_Oshift",0.035,0.353535353535354
"1643","7_06_21_W_6","Se..82..82.82..ppb.",0.144,1.45454545454545
"1644","7_06_21_W_6","Se82_Oshift",0.05,0.505050505050505
"1645","7_06_21_W_6","Mo_NH3",0.814,8.22222222222222
"1646","7_06_21_W_6","Mo_Oshift",0.785,7.92929292929293
"1647","7_06_21_W_6","Cd111",0.004,0.0404040404040404
"1648","7_06_21_W_6","Cd114",0.007,0.0707070707070707
"1649","7_06_21_W_6","Pb_STD",0.112,1.13131313131313
"1650","7_06_21_W_6","Pb_NH3",0.088,0.888888888888889
"1651","7_06_21_W_8","Na",2033.1,20536.3636363636
"1652","7_06_21_W_8","Mg",1314.041,13273.1414141414
"1653","7_06_21_W_8","Al",7.033,71.0404040404041
"1654","7_06_21_W_8","P",3.059,30.8989898989899
"1655","7_06_21_W_8","S",2449.093,24738.3131313131
"1656","7_06_21_W_8","K",420.299,4245.44444444444
"1657","7_06_21_W_8","Ca",6337.098,64011.0909090909
"1658","7_06_21_W_8","V",0.183,1.84848484848485
"1659","7_06_21_W_8","Cr_KED",0.035,0.353535353535354
"1660","7_06_21_W_8","Cr_NH3",0.039,0.393939393939394
"1661","7_06_21_W_8","Fe_NH3",7.859,79.3838383838384
"1662","7_06_21_W_8","Mn",5.664,57.2121212121212
"1663","7_06_21_W_8","Fe_KED",8.493,85.7878787878788
"1664","7_06_21_W_8","Co",0.00617095043141139,0.0623328326405191
"1665","7_06_21_W_8","Ni",0.035,0.353535353535354
"1666","7_06_21_W_8","Cu_KED",0.9,9.09090909090909
"1667","7_06_21_W_8","Cu_NH3",0.806,8.14141414141414
"1668","7_06_21_W_8","Zn",0.383,3.86868686868687
"1669","7_06_21_W_8","As_STD",1.416,14.3030303030303
"1670","7_06_21_W_8","As_KED",0.983,9.92929292929293
"1671","7_06_21_W_8","As_Oshift",1.264,12.7676767676768
"1672","7_06_21_W_8","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"1673","7_06_21_W_8","Se77_Oshift",0.0226125188303962,0.228409281115113
"1674","7_06_21_W_8","Se78_Oshift",0.028,0.282828282828283
"1675","7_06_21_W_8","Se80_Oshift",0.027,0.272727272727273
"1676","7_06_21_W_8","Se..82..82.82..ppb.",0.194,1.95959595959596
"1677","7_06_21_W_8","Se82_Oshift",0.032,0.323232323232323
"1678","7_06_21_W_8","Mo_NH3",0.773,7.80808080808081
"1679","7_06_21_W_8","Mo_Oshift",0.801,8.09090909090909
"1680","7_06_21_W_8","Cd111",0.003,0.0303030303030303
"1681","7_06_21_W_8","Cd114",0.005,0.0505050505050505
"1682","7_06_21_W_8","Pb_STD",0.06,0.606060606060606
"1683","7_06_21_W_8","Pb_NH3",0.029,0.292929292929293
"1684","7_06_21_W_9","Na",1272.991,12858.494949495
"1685","7_06_21_W_9","Mg",1137.289,11487.7676767677
"1686","7_06_21_W_9","Al",9.225,93.1818181818182
"1687","7_06_21_W_9","P",2.848,28.7676767676768
"1688","7_06_21_W_9","S",1620.227,16365.9292929293
"1689","7_06_21_W_9","K",291.232,2941.73737373737
"1690","7_06_21_W_9","Ca",4925.658,49754.1212121212
"1691","7_06_21_W_9","V",0.148,1.4949494949495
"1692","7_06_21_W_9","Cr_KED",0.028,0.282828282828283
"1693","7_06_21_W_9","Cr_NH3",0.037,0.373737373737374
"1694","7_06_21_W_9","Fe_NH3",8.775,88.6363636363637
"1695","7_06_21_W_9","Mn",3.824,38.6262626262626
"1696","7_06_21_W_9","Fe_KED",8.843,89.3232323232323
"1697","7_06_21_W_9","Co",0.00617095043141139,0.0623328326405191
"1698","7_06_21_W_9","Ni",0.034,0.343434343434343
"1699","7_06_21_W_9","Cu_KED",0.63,6.36363636363636
"1700","7_06_21_W_9","Cu_NH3",0.614,6.2020202020202
"1701","7_06_21_W_9","Zn",0.373,3.76767676767677
"1702","7_06_21_W_9","As_STD",0.981,9.90909090909091
"1703","7_06_21_W_9","As_KED",0.758,7.65656565656566
"1704","7_06_21_W_9","As_Oshift",0.913,9.22222222222222
"1705","7_06_21_W_9","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"1706","7_06_21_W_9","Se77_Oshift",0.0226125188303962,0.228409281115113
"1707","7_06_21_W_9","Se78_Oshift",0.00665204009418802,0.0671923241837174
"1708","7_06_21_W_9","Se80_Oshift",0.017,0.171717171717172
"1709","7_06_21_W_9","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"1710","7_06_21_W_9","Se82_Oshift",0.0138528496230088,0.139927773969786
"1711","7_06_21_W_9","Mo_NH3",0.488,4.92929292929293
"1712","7_06_21_W_9","Mo_Oshift",0.499,5.04040404040404
"1713","7_06_21_W_9","Cd111",0.004,0.0404040404040404
"1714","7_06_21_W_9","Cd114",0.005,0.0505050505050505
"1715","7_06_21_W_9","Pb_STD",0.053,0.535353535353535
"1716","7_06_21_W_9","Pb_NH3",0.029,0.292929292929293
"1717","7_06_21_W_10","Na",1298.218,13113.3131313131
"1718","7_06_21_W_10","Mg",1559.874,15756.303030303
"1719","7_06_21_W_10","Al",11.32,114.343434343434
"1720","7_06_21_W_10","P",2.502,25.2727272727273
"1721","7_06_21_W_10","S",2512.199,25375.7474747475
"1722","7_06_21_W_10","K",380.044,3838.82828282828
"1723","7_06_21_W_10","Ca",6263.629,63268.9797979798
"1724","7_06_21_W_10","V",0.167,1.68686868686869
"1725","7_06_21_W_10","Cr_KED",0.104,1.05050505050505
"1726","7_06_21_W_10","Cr_NH3",0.101,1.02020202020202
"1727","7_06_21_W_10","Fe_NH3",9.91,100.10101010101
"1728","7_06_21_W_10","Mn",4.712,47.5959595959596
"1729","7_06_21_W_10","Fe_KED",9.625,97.2222222222222
"1730","7_06_21_W_10","Co",0.00617095043141139,0.0623328326405191
"1731","7_06_21_W_10","Ni",0.039,0.393939393939394
"1732","7_06_21_W_10","Cu_KED",0.715,7.22222222222222
"1733","7_06_21_W_10","Cu_NH3",0.671,6.77777777777778
"1734","7_06_21_W_10","Zn",0.46,4.64646464646465
"1735","7_06_21_W_10","As_STD",1.081,10.9191919191919
"1736","7_06_21_W_10","As_KED",0.692,6.98989898989899
"1737","7_06_21_W_10","As_Oshift",0.968,9.77777777777778
"1738","7_06_21_W_10","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"1739","7_06_21_W_10","Se77_Oshift",0.0226125188303962,0.228409281115113
"1740","7_06_21_W_10","Se78_Oshift",0.02,0.202020202020202
"1741","7_06_21_W_10","Se80_Oshift",0.025,0.252525252525253
"1742","7_06_21_W_10","Se..82..82.82..ppb.",0.197,1.98989898989899
"1743","7_06_21_W_10","Se82_Oshift",0.0138528496230088,0.139927773969786
"1744","7_06_21_W_10","Mo_NH3",0.415,4.19191919191919
"1745","7_06_21_W_10","Mo_Oshift",0.4,4.04040404040404
"1746","7_06_21_W_10","Cd111",0.003,0.0303030303030303
"1747","7_06_21_W_10","Cd114",0.005,0.0505050505050505
"1748","7_06_21_W_10","Pb_STD",0.064,0.646464646464647
"1749","7_06_21_W_10","Pb_NH3",0.041,0.414141414141414
"1750","7_06_21_W_11","Na",1276.84,12897.3737373737
"1751","7_06_21_W_11","Mg",1680.14,16971.1111111111
"1752","7_06_21_W_11","Al",3.43,34.6464646464647
"1753","7_06_21_W_11","P",1.24590429311078,12.5848918496039
"1754","7_06_21_W_11","S",2778.742,28068.101010101
"1755","7_06_21_W_11","K",388.966,3928.9494949495
"1756","7_06_21_W_11","Ca",6390.562,64551.1313131313
"1757","7_06_21_W_11","V",0.13,1.31313131313131
"1758","7_06_21_W_11","Cr_KED",0.036,0.363636363636364
"1759","7_06_21_W_11","Cr_NH3",0.031,0.313131313131313
"1760","7_06_21_W_11","Fe_NH3",2.479,25.040404040404
"1761","7_06_21_W_11","Mn",1.474,14.8888888888889
"1762","7_06_21_W_11","Fe_KED",2.514,25.3939393939394
"1763","7_06_21_W_11","Co",0.00617095043141139,0.0623328326405191
"1764","7_06_21_W_11","Ni",0.04,0.404040404040404
"1765","7_06_21_W_11","Cu_KED",0.511,5.16161616161616
"1766","7_06_21_W_11","Cu_NH3",0.449,4.53535353535354
"1767","7_06_21_W_11","Zn",0.123,1.24242424242424
"1768","7_06_21_W_11","As_STD",1.022,10.3232323232323
"1769","7_06_21_W_11","As_KED",0.726,7.33333333333333
"1770","7_06_21_W_11","As_Oshift",0.981,9.90909090909091
"1771","7_06_21_W_11","Se..77..77.77..ppb.",0.11572554213896,1.16894487009051
"1772","7_06_21_W_11","Se77_Oshift",0.0226125188303962,0.228409281115113
"1773","7_06_21_W_11","Se78_Oshift",0.03,0.303030303030303
"1774","7_06_21_W_11","Se80_Oshift",0.025,0.252525252525253
"1775","7_06_21_W_11","Se..82..82.82..ppb.",0.0403970801917008,0.408051315067684
"1776","7_06_21_W_11","Se82_Oshift",0.032,0.323232323232323
"1777","7_06_21_W_11","Mo_NH3",0.389,3.92929292929293
"1778","7_06_21_W_11","Mo_Oshift",0.4,4.04040404040404
"1779","7_06_21_W_11","Cd111",0.002,0.0202020202020202
"1780","7_06_21_W_11","Cd114",0.00169452912589614,0.0171164558171327
"1781","7_06_21_W_11","Pb_STD",0.044,0.444444444444444
"1782","7_06_21_W_11","Pb_NH3",0.013257375751293,0.133912886376697
"1783","8_2_21_UF_1","Na",5502.712,11116.5898989899
"1784","8_2_21_UF_1","Mg",5515.396,11142.2141414141
"1785","8_2_21_UF_1","Al",1.528,3.08686868686869
"1786","8_2_21_UF_1","P",5.452,11.0141414141414
"1787","8_2_21_UF_1","S",12329.352,24907.7818181818
"1788","8_2_21_UF_1","K",1218.509,2461.63434343434
"1789","8_2_21_UF_1","Ca",28419.462,57413.0545454545
"1790","8_2_21_UF_1","V",0.396,0.8
"1791","8_2_21_UF_1","Cr_KED",0.062,0.125252525252525
"1792","8_2_21_UF_1","Cr_NH3",0.059,0.119191919191919
"1793","8_2_21_UF_1","Fe_NH3",0.325465307161978,0.657505671034299
"1794","8_2_21_UF_1","Mn",15.188,30.6828282828283
"1795","8_2_21_UF_1","Fe_KED",0.352047383460437,0.71120683527361
"1796","8_2_21_UF_1","Co",0.021,0.0424242424242424
"1797","8_2_21_UF_1","Ni",0.24,0.484848484848485
"1798","8_2_21_UF_1","Cu_KED",0.933,1.88484848484848
"1799","8_2_21_UF_1","Cu_NH3",0.909,1.83636363636364
"1800","8_2_21_UF_1","Zn",1.452,2.93333333333333
"1801","8_2_21_UF_1","As_STD",4.329,8.74545454545455
"1802","8_2_21_UF_1","As_KED",3.725,7.52525252525253
"1803","8_2_21_UF_1","As_Oshift",4.38,8.84848484848485
"1804","8_2_21_UF_1","Se..77..77.77..ppb.",0.325,0.656565656565657
"1805","8_2_21_UF_1","Se77_Oshift",0.0226125188303962,0.0456818562230227
"1806","8_2_21_UF_1","Se78_Oshift",0.05,0.101010101010101
"1807","8_2_21_UF_1","Se80_Oshift",0.048,0.096969696969697
"1808","8_2_21_UF_1","Se..82..82.82..ppb.",0.304,0.614141414141414
"1809","8_2_21_UF_1","Se82_Oshift",0.035,0.0707070707070707
"1810","8_2_21_UF_1","Mo_NH3",5.201,10.5070707070707
"1811","8_2_21_UF_1","Mo_Oshift",5.296,10.6989898989899
"1812","8_2_21_UF_1","Cd111",0.007,0.0141414141414141
"1813","8_2_21_UF_1","Cd114",0.006,0.0121212121212121
"1814","8_2_21_UF_1","Pb_STD",0.0118538841676741,0.0239472407427759
"1815","8_2_21_UF_1","Pb_NH3",0.013257375751293,0.0267825772753394
"1816","8_2_21_UF_6","Na",10673.563,21562.7535353535
"1817","8_2_21_UF_6","Mg",6993.106,14127.4868686869
"1818","8_2_21_UF_6","Al",0.478956365738812,0.967588617654167
"1819","8_2_21_UF_6","P",3.16,6.38383838383838
"1820","8_2_21_UF_6","S",12165.028,24575.8141414141
"1821","8_2_21_UF_6","K",2095.504,4233.34141414141
"1822","8_2_21_UF_6","Ca",34992.202,70691.3171717172
"1823","8_2_21_UF_6","V",1.009,2.03838383838384
"1824","8_2_21_UF_6","Cr_KED",0.1,0.202020202020202
"1825","8_2_21_UF_6","Cr_NH3",0.09,0.181818181818182
"1826","8_2_21_UF_6","Fe_NH3",0.325465307161978,0.657505671034299
"1827","8_2_21_UF_6","Mn",13.774,27.8262626262626
"1828","8_2_21_UF_6","Fe_KED",0.706,1.42626262626263
"1829","8_2_21_UF_6","Co",0.022,0.0444444444444444
"1830","8_2_21_UF_6","Ni",0.21,0.424242424242424
"1831","8_2_21_UF_6","Cu_KED",2.154,4.35151515151515
"1832","8_2_21_UF_6","Cu_NH3",2.186,4.41616161616162
"1833","8_2_21_UF_6","Zn",2.289,4.62424242424242
"1834","8_2_21_UF_6","As_STD",5.802,11.7212121212121
"1835","8_2_21_UF_6","As_KED",4.823,9.74343434343434
"1836","8_2_21_UF_6","As_Oshift",6.136,12.3959595959596
"1837","8_2_21_UF_6","Se..77..77.77..ppb.",0.358,0.723232323232323
"1838","8_2_21_UF_6","Se77_Oshift",0.09,0.181818181818182
"1839","8_2_21_UF_6","Se78_Oshift",0.111,0.224242424242424
"1840","8_2_21_UF_6","Se80_Oshift",0.118,0.238383838383838
"1841","8_2_21_UF_6","Se..82..82.82..ppb.",0.4,0.808080808080808
"1842","8_2_21_UF_6","Se82_Oshift",0.116,0.234343434343434
"1843","8_2_21_UF_6","Mo_NH3",3.454,6.97777777777778
"1844","8_2_21_UF_6","Mo_Oshift",3.477,7.02424242424242
"1845","8_2_21_UF_6","Cd111",0.018,0.0363636363636364
"1846","8_2_21_UF_6","Cd114",0.016,0.0323232323232323
"1847","8_2_21_UF_6","Pb_STD",0.032,0.0646464646464646
"1848","8_2_21_UF_6","Pb_NH3",0.034,0.0686868686868687
"1849","8_2_21_UF_8","Na",11514.047,23260.701010101
"1850","8_2_21_UF_8","Mg",7057.014,14256.5939393939
"1851","8_2_21_UF_8","Al",0.478956365738812,0.967588617654167
"1852","8_2_21_UF_8","P",9.159,18.5030303030303
"1853","8_2_21_UF_8","S",10630.68,21476.1212121212
"1854","8_2_21_UF_8","K",2365.132,4778.04444444444
"1855","8_2_21_UF_8","Ca",32571.749,65801.5131313131
"1856","8_2_21_UF_8","V",1.365,2.75757575757576
"1857","8_2_21_UF_8","Cr_KED",0.17,0.343434343434343
"1858","8_2_21_UF_8","Cr_NH3",0.153,0.309090909090909
"1859","8_2_21_UF_8","Fe_NH3",1.127,2.27676767676768
